Date,Time,Temp (°C)  #9695081,Coupler Detached  #9695081,Coupler Attached  #9695081,Host Connected  #9695081,Bad Battery  #9695081,Good Battery  #9695081,End Of File  #9695081
06/09/17,08:24:54,12.437,,,,,,
06/09/17,09:24:54,12.534,,,,,,
06/09/17,10:24:54,13.040,,,,,,
06/09/17,11:24:54,13.618,,,,,,
06/09/17,12:24:54,15.318,,,,,,
06/09/17,13:24:54,16.034,,,,,,
06/09/17,14:24:54,19.603,,,,,,
06/09/17,15:24:54,33.809,,,,,,
06/09/17,16:24:54,32.278,,,,,,
06/09/17,17:24:54,26.280,,,,,,
06/09/17,18:24:54,26.304,,,,,,
06/09/17,19:24:54,21.056,,,,,,
06/09/17,20:24:54,18.509,,,,,,
06/09/17,21:24:54,17.510,,,,,,
06/09/17,22:24:54,17.011,,,,,,
06/09/17,23:24:54,15.700,,,,,,
07/09/17,00:24:54,14.625,,,,,,
07/09/17,01:24:54,14.050,,,,,,
07/09/17,02:24:54,13.810,,,,,,
07/09/17,03:24:54,13.449,,,,,,
07/09/17,04:24:54,13.377,,,,,,
07/09/17,05:24:54,12.896,,,,,,
07/09/17,06:24:54,12.968,,,,,,
07/09/17,07:24:54,12.847,,,,,,
07/09/17,08:24:54,12.944,,,,,,
07/09/17,09:24:54,13.185,,,,,,
07/09/17,10:24:54,13.882,,,,,,
07/09/17,11:24:54,15.151,,,,,,
07/09/17,12:24:54,16.820,,,,,,
07/09/17,13:24:54,18.343,,,,,,
07/09/17,14:24:54,18.057,,,,,,
07/09/17,15:24:54,23.040,,,,,,
07/09/17,16:24:54,29.665,,,,,,
07/09/17,17:24:54,22.872,,,,,,
07/09/17,18:24:54,20.079,,,,,,
07/09/17,19:24:54,18.390,,,,,,
07/09/17,20:24:54,16.296,,,,,,
07/09/17,21:24:54,14.745,,,,,,
07/09/17,22:24:54,13.858,,,,,,
07/09/17,23:24:54,13.473,,,,,,
08/09/17,00:24:54,12.968,,,,,,
08/09/17,01:24:54,12.751,,,,,,
08/09/17,02:24:54,12.534,,,,,,
08/09/17,03:24:54,12.171,,,,,,
08/09/17,04:24:54,11.880,,,,,,
08/09/17,05:24:54,11.734,,,,,,
08/09/17,06:24:54,11.175,,,,,,
08/09/17,07:24:54,11.151,,,,,,
08/09/17,08:24:54,11.053,,,,,,
08/09/17,09:24:54,11.710,,,,,,
08/09/17,10:24:54,12.340,,,,,,
08/09/17,11:24:54,13.449,,,,,,
08/09/17,12:24:54,14.936,,,,,,
08/09/17,13:24:54,16.558,,,,,,
08/09/17,14:24:54,18.438,,,,,,
08/09/17,15:24:54,35.716,,,,,,
08/09/17,16:24:54,37.096,,,,,,
08/09/17,17:24:54,34.677,,,,,,
08/09/17,18:24:54,28.841,,,,,,
08/09/17,19:24:54,20.507,,,,,,
08/09/17,20:24:54,17.249,,,,,,
08/09/17,21:24:54,15.676,,,,,,
08/09/17,22:24:54,14.745,,,,,,
08/09/17,23:24:54,14.050,,,,,,
09/09/17,00:24:54,13.570,,,,,,
09/09/17,01:24:54,12.775,,,,,,
09/09/17,02:24:54,11.710,,,,,,
09/09/17,03:24:54,11.078,,,,,,
09/09/17,04:24:54,11.053,,,,,,
09/09/17,05:24:54,11.419,,,,,,
09/09/17,06:24:54,11.151,,,,,,
09/09/17,07:24:54,11.175,,,,,,
09/09/17,08:24:54,11.297,,,,,,
09/09/17,09:24:54,11.467,,,,,,
09/09/17,10:24:54,12.799,,,,,,
09/09/17,11:24:54,13.666,,,,,,
09/09/17,12:24:54,14.122,,,,,,
09/09/17,13:24:54,17.082,,,,,,
09/09/17,14:24:54,20.246,,,,,,
09/09/17,15:24:54,30.419,,,,,,
09/09/17,16:24:54,31.714,,,,,,
09/09/17,17:24:54,30.243,,,,,,
09/09/17,18:24:54,28.147,,,,,,
09/09/17,19:24:54,17.867,,,,,,
09/09/17,20:24:54,14.816,,,,,,
09/09/17,21:24:54,13.497,,,,,,
09/09/17,22:24:54,13.594,,,,,,
09/09/17,23:24:54,13.401,,,,,,
10/09/17,00:24:54,12.727,,,,,,
10/09/17,01:24:54,12.292,,,,,,
10/09/17,02:24:54,10.883,,,,,,
10/09/17,03:24:54,9.854,,,,,,
10/09/17,04:24:54,9.114,,,,,,
10/09/17,05:24:54,8.519,,,,,,
10/09/17,06:24:54,8.195,,,,,,
10/09/17,07:24:54,7.770,,,,,,
10/09/17,08:24:54,7.745,,,,,,
10/09/17,09:24:54,7.870,,,,,,
10/09/17,10:24:54,8.618,,,,,,
10/09/17,11:24:54,9.312,,,,,,
10/09/17,12:24:54,10.858,,,,,,
10/09/17,13:24:54,12.292,,,,,,
10/09/17,14:24:54,14.337,,,,,,
10/09/17,15:24:54,36.173,,,,,,
10/09/17,16:24:54,38.032,,,,,,
10/09/17,17:24:54,36.498,,,,,,
10/09/17,18:24:54,29.690,,,,,,
10/09/17,19:24:54,18.699,,,,,,
10/09/17,20:24:54,15.031,,,,,,
10/09/17,21:24:54,12.920,,,,,,
10/09/17,22:24:54,11.759,,,,,,
10/09/17,23:24:54,11.248,,,,,,
11/09/17,00:24:54,10.736,,,,,,
11/09/17,01:24:54,10.785,,,,,,
11/09/17,02:24:54,10.980,,,,,,
11/09/17,03:24:54,11.102,,,,,,
11/09/17,04:24:54,11.686,,,,,,
11/09/17,05:24:54,11.759,,,,,,
11/09/17,06:24:54,11.662,,,,,,
11/09/17,07:24:54,11.540,,,,,,
11/09/17,08:24:54,11.540,,,,,,
11/09/17,09:24:54,11.516,,,,,,
11/09/17,10:24:54,11.953,,,,,,
11/09/17,11:24:54,12.437,,,,,,
11/09/17,12:24:54,13.497,,,,,,
11/09/17,13:24:54,15.127,,,,,,
11/09/17,14:24:54,17.177,,,,,,
11/09/17,15:24:54,38.588,,,,,,
11/09/17,16:24:54,40.804,,,,,,
11/09/17,17:24:54,38.812,,,,,,
11/09/17,18:24:54,32.201,,,,,,
11/09/17,19:24:54,20.841,,,,,,
11/09/17,20:24:54,17.320,,,,,,
11/09/17,21:24:54,15.796,,,,,,
11/09/17,22:24:54,14.409,,,,,,
11/09/17,23:24:54,13.594,,,,,,
12/09/17,00:24:54,13.088,,,,,,
12/09/17,01:24:54,12.775,,,,,,
12/09/17,02:24:54,12.195,,,,,,
12/09/17,03:24:54,11.977,,,,,,
12/09/17,04:24:54,12.098,,,,,,
12/09/17,05:24:54,11.370,,,,,,
12/09/17,06:24:54,10.907,,,,,,
12/09/17,07:24:54,11.102,,,,,,
12/09/17,08:24:54,11.005,,,,,,
12/09/17,09:24:54,11.102,,,,,,
12/09/17,10:24:54,11.662,,,,,,
12/09/17,11:24:54,12.074,,,,,,
12/09/17,12:24:54,13.594,,,,,,
12/09/17,13:24:54,15.939,,,,,,
12/09/17,14:24:54,17.986,,,,,,
12/09/17,15:24:54,38.143,,,,,,
12/09/17,16:24:54,39.346,,,,,,
12/09/17,17:24:54,37.480,,,,,,
12/09/17,18:24:54,30.646,,,,,,
12/09/17,19:24:54,20.627,,,,,,
12/09/17,20:24:54,17.225,,,,,,
12/09/17,21:24:54,15.461,,,,,,
12/09/17,22:24:54,14.361,,,,,,
12/09/17,23:24:54,13.497,,,,,,
13/09/17,00:24:54,12.920,,,,,,
13/09/17,01:24:54,12.534,,,,,,
13/09/17,02:24:54,12.147,,,,,,
13/09/17,03:24:54,12.050,,,,,,
13/09/17,04:24:54,11.394,,,,,,
13/09/17,05:24:54,11.029,,,,,,
13/09/17,06:24:54,10.785,,,,,,
13/09/17,07:24:54,11.248,,,,,,
13/09/17,08:24:54,11.904,,,,,,
13/09/17,09:24:54,12.582,,,,,,
13/09/17,10:24:54,12.992,,,,,,
13/09/17,11:24:54,13.473,,,,,,
13/09/17,12:24:54,14.218,,,,,,
13/09/17,13:24:54,16.177,,,,,,
13/09/17,14:24:54,18.461,,,,,,
13/09/17,15:24:54,38.896,,,,,,
13/09/17,16:24:54,40.516,,,,,,
13/09/17,17:24:54,39.149,,,,,,
13/09/17,18:24:54,33.261,,,,,,
13/09/17,19:24:54,21.318,,,,,,
13/09/17,20:24:54,17.439,,,,,,
13/09/17,21:24:54,15.509,,,,,,
13/09/17,22:24:54,14.361,,,,,,
13/09/17,23:24:54,13.906,,,,,,
14/09/17,00:24:54,14.098,,,,,,
14/09/17,01:24:54,14.242,,,,,,
14/09/17,02:24:54,13.618,,,,,,
14/09/17,03:24:54,13.594,,,,,,
14/09/17,04:24:54,13.978,,,,,,
14/09/17,05:24:54,13.642,,,,,,
14/09/17,06:24:54,13.690,,,,,,
14/09/17,07:24:54,13.281,,,,,,
14/09/17,08:24:54,13.449,,,,,,
14/09/17,09:24:54,13.810,,,,,,
14/09/17,10:24:54,14.074,,,,,,
14/09/17,11:24:54,14.409,,,,,,
14/09/17,12:24:54,15.270,,,,,,
14/09/17,13:24:54,16.392,,,,,,
14/09/17,14:24:54,18.105,,,,,,
14/09/17,15:24:54,36.012,,,,,,
14/09/17,16:24:54,40.257,,,,,,
14/09/17,17:24:54,39.177,,,,,,
14/09/17,18:24:54,31.586,,,,,,
14/09/17,19:24:54,21.891,,,,,,
14/09/17,20:24:54,18.200,,,,,,
14/09/17,21:24:54,16.511,,,,,,
14/09/17,22:24:54,17.106,,,,,,
14/09/17,23:24:54,15.867,,,,,,
15/09/17,00:24:54,16.511,,,,,,
15/09/17,01:24:54,16.177,,,,,,
15/09/17,02:24:54,15.509,,,,,,
15/09/17,03:24:54,15.748,,,,,,
15/09/17,04:24:54,15.676,,,,,,
15/09/17,05:24:54,15.103,,,,,,
15/09/17,06:24:54,14.721,,,,,,
15/09/17,07:24:54,14.266,,,,,,
15/09/17,08:24:54,13.690,,,,,,
15/09/17,09:24:54,13.522,,,,,,
15/09/17,10:24:54,13.473,,,,,,
15/09/17,11:24:54,13.642,,,,,,
15/09/17,12:24:54,14.242,,,,,,
15/09/17,13:24:54,15.103,,,,,,
15/09/17,14:24:54,16.796,,,,,,
15/09/17,15:24:54,35.743,,,,,,
15/09/17,16:24:54,36.119,,,,,,
15/09/17,17:24:54,34.334,,,,,,
15/09/17,18:24:54,28.841,,,,,,
15/09/17,19:24:54,17.011,,,,,,
15/09/17,20:24:54,14.194,,,,,,
15/09/17,21:24:54,12.171,,,,,,
15/09/17,22:24:54,11.443,,,,,,
15/09/17,23:24:54,10.638,,,,,,
16/09/17,00:24:54,10.026,,,,,,
16/09/17,01:24:54,9.952,,,,,,
16/09/17,02:24:54,10.687,,,,,,
16/09/17,03:24:54,10.932,,,,,,
16/09/17,04:24:54,10.638,,,,,,
16/09/17,05:24:54,9.805,,,,,,
16/09/17,06:24:54,9.485,,,,,,
16/09/17,07:24:54,8.866,,,,,,
16/09/17,08:24:54,8.693,,,,,,
16/09/17,09:24:54,8.717,,,,,,
16/09/17,10:24:54,9.064,,,,,,
16/09/17,11:24:54,9.238,,,,,,
16/09/17,12:24:54,9.829,,,,,,
16/09/17,13:24:54,10.883,,,,,,
16/09/17,14:24:54,12.871,,,,,,
16/09/17,15:24:54,33.235,,,,,,
16/09/17,16:24:54,34.492,,,,,,
16/09/17,17:24:54,31.816,,,,,,
16/09/17,18:24:54,27.333,,,,,,
16/09/17,19:24:54,15.223,,,,,,
16/09/17,20:24:54,12.195,,,,,,
16/09/17,21:24:54,10.638,,,,,,
16/09/17,22:24:54,9.410,,,,,,
16/09/17,23:24:54,8.792,,,,,,
17/09/17,00:24:54,8.319,,,,,,
17/09/17,01:24:54,8.120,,,,,,
17/09/17,02:24:54,8.319,,,,,,
17/09/17,03:24:54,8.245,,,,,,
17/09/17,04:24:54,8.767,,,,,,
17/09/17,05:24:54,8.643,,,,,,
17/09/17,06:24:54,8.841,,,,,,
17/09/17,07:24:54,8.693,,,,,,
17/09/17,08:24:54,8.593,,,,,,
17/09/17,09:24:54,8.344,,,,,,
17/09/17,10:24:54,8.841,,,,,,
17/09/17,11:24:54,9.485,,,,,,
17/09/17,12:24:54,10.590,,,,,,
17/09/17,13:24:54,11.856,,,,,,
17/09/17,14:24:54,14.002,,,,,,
17/09/17,15:24:54,35.208,,,,,,
17/09/17,16:24:54,37.206,,,,,,
17/09/17,17:24:54,35.235,,,,,,
17/09/17,18:24:54,29.840,,,,,,
17/09/17,19:24:54,16.773,,,,,,
17/09/17,20:24:54,13.786,,,,,,
17/09/17,21:24:54,12.074,,,,,,
17/09/17,22:24:54,10.932,,,,,,
17/09/17,23:24:54,10.467,,,,,,
18/09/17,00:24:54,9.829,,,,,,
18/09/17,01:24:54,9.977,,,,,,
18/09/17,02:24:54,9.706,,,,,,
18/09/17,03:24:54,9.139,,,,,,
18/09/17,04:24:54,9.854,,,,,,
18/09/17,05:24:54,9.558,,,,,,
18/09/17,06:24:54,9.509,,,,,,
18/09/17,07:24:54,9.410,,,,,,
18/09/17,08:24:54,9.410,,,,,,
18/09/17,09:24:54,8.916,,,,,,
18/09/17,10:24:54,9.460,,,,,,
18/09/17,11:24:54,10.100,,,,,,
18/09/17,12:24:54,11.540,,,,,,
18/09/17,13:24:54,13.161,,,,,,
18/09/17,14:24:54,14.768,,,,,,
18/09/17,15:24:54,34.757,,,,,,
18/09/17,16:24:54,36.119,,,,,,
18/09/17,17:24:54,35.529,,,,,,
18/09/17,18:24:54,29.040,,,,,,
18/09/17,19:24:54,16.725,,,,,,
18/09/17,20:24:54,13.497,,,,,,
18/09/17,21:24:54,11.929,,,,,,
18/09/17,22:24:54,10.883,,,,,,
18/09/17,23:24:54,10.149,,,,,,
19/09/17,00:24:54,9.608,,,,,,
19/09/17,01:24:54,8.916,,,,,,
19/09/17,02:24:54,8.891,,,,,,
19/09/17,03:24:54,9.064,,,,,,
19/09/17,04:24:54,9.460,,,,,,
19/09/17,05:24:54,9.583,,,,,,
19/09/17,06:24:54,8.916,,,,,,
19/09/17,07:24:54,8.891,,,,,,
19/09/17,08:24:54,9.287,,,,,,
19/09/17,09:24:54,9.361,,,,,,
19/09/17,10:24:54,9.608,,,,,,
19/09/17,11:24:54,10.222,,,,,,
19/09/17,12:24:54,11.492,,,,,,
19/09/17,13:24:54,12.968,,,,,,
19/09/17,14:24:54,14.840,,,,,,
19/09/17,15:24:54,34.783,,,,,,
19/09/17,16:24:54,36.362,,,,,,
19/09/17,17:24:54,34.651,,,,,,
19/09/17,18:24:54,27.776,,,,,,
19/09/17,19:24:54,17.796,,,,,,
19/09/17,20:24:54,14.433,,,,,,
19/09/17,21:24:54,12.678,,,,,,
19/09/17,22:24:54,11.856,,,,,,
19/09/17,23:24:54,10.834,,,,,,
20/09/17,00:24:54,10.001,,,,,,
20/09/17,01:24:54,9.583,,,,,,
20/09/17,02:24:54,9.435,,,,,,
20/09/17,03:24:54,9.336,,,,,,
20/09/17,04:24:54,8.817,,,,,,
20/09/17,05:24:54,8.519,,,,,,
20/09/17,06:24:54,8.419,,,,,,
20/09/17,07:24:54,8.095,,,,,,
20/09/17,08:24:54,8.319,,,,,,
20/09/17,09:24:54,8.543,,,,,,
20/09/17,10:24:54,9.336,,,,,,
20/09/17,11:24:54,10.198,,,,,,
20/09/17,12:24:54,11.686,,,,,,
20/09/17,13:24:54,13.353,,,,,,
20/09/17,14:24:54,15.581,,,,,,
20/09/17,15:24:54,33.678,,,,,,
20/09/17,16:24:54,34.651,,,,,,
20/09/17,17:24:54,33.261,,,,,,
20/09/17,18:24:54,26.280,,,,,,
20/09/17,19:24:54,17.439,,,,,,
20/09/17,20:24:54,14.170,,,,,,
20/09/17,21:24:54,12.703,,,,,,
20/09/17,22:24:54,12.098,,,,,,
20/09/17,23:24:54,11.540,,,,,,
21/09/17,00:24:54,10.785,,,,,,
21/09/17,01:24:54,10.001,,,,,,
21/09/17,02:24:54,9.608,,,,,,
21/09/17,03:24:54,9.089,,,,,,
21/09/17,04:24:54,8.866,,,,,,
21/09/17,05:24:54,8.717,,,,,,
21/09/17,06:24:54,8.344,,,,,,
21/09/17,07:24:54,8.020,,,,,,
21/09/17,08:24:54,8.344,,,,,,
21/09/17,09:24:54,8.717,,,,,,
21/09/17,10:24:54,9.410,,,,,,
21/09/17,11:24:54,10.296,,,,,,
21/09/17,12:24:54,11.492,,,,,,
21/09/17,13:24:54,13.161,,,,,,
21/09/17,14:24:54,15.557,,,,,,
21/09/17,15:24:54,33.131,,,,,,
21/09/17,16:24:54,31.230,,,,,,
21/09/17,17:24:54,30.495,,,,,,
21/09/17,18:24:54,22.082,,,,,,
21/09/17,19:24:54,16.749,,,,,,
21/09/17,20:24:54,13.570,,,,,,
21/09/17,21:24:54,12.098,,,,,,
21/09/17,22:24:54,11.686,,,,,,
21/09/17,23:24:54,10.956,,,,,,
22/09/17,00:24:54,10.663,,,,,,
22/09/17,01:24:54,10.541,,,,,,
22/09/17,02:24:54,9.879,,,,,,
22/09/17,03:24:54,9.903,,,,,,
22/09/17,04:24:54,9.410,,,,,,
22/09/17,05:24:54,8.941,,,,,,
22/09/17,06:24:54,8.693,,,,,,
22/09/17,07:24:54,8.618,,,,,,
22/09/17,08:24:54,9.139,,,,,,
22/09/17,09:24:54,9.903,,,,,,
22/09/17,10:24:54,10.492,,,,,,
22/09/17,11:24:54,11.419,,,,,,
22/09/17,12:24:54,11.856,,,,,,
22/09/17,13:24:54,13.233,,,,,,
22/09/17,14:24:54,15.819,,,,,,
22/09/17,15:24:54,32.330,,,,,,
22/09/17,16:24:54,35.075,,,,,,
22/09/17,17:24:54,33.835,,,,,,
22/09/17,18:24:54,25.623,,,,,,
22/09/17,19:24:54,17.701,,,,,,
22/09/17,20:24:54,14.649,,,,,,
22/09/17,21:24:54,13.064,,,,,,
22/09/17,22:24:54,12.195,,,,,,
22/09/17,23:24:54,11.419,,,,,,
23/09/17,00:24:54,10.761,,,,,,
23/09/17,01:24:54,10.369,,,,,,
23/09/17,02:24:54,10.001,,,,,,
23/09/17,03:24:54,9.485,,,,,,
23/09/17,04:24:54,9.015,,,,,,
23/09/17,05:24:54,8.990,,,,,,
23/09/17,06:24:54,9.089,,,,,,
23/09/17,07:24:54,8.866,,,,,,
23/09/17,08:24:54,9.139,,,,,,
23/09/17,09:24:54,10.638,,,,,,
23/09/17,10:24:54,11.832,,,,,,
23/09/17,11:24:54,11.856,,,,,,
23/09/17,12:24:54,13.016,,,,,,
23/09/17,13:24:54,14.314,,,,,,
23/09/17,14:24:54,16.939,,,,,,
23/09/17,15:24:54,25.525,,,,,,
23/09/17,16:24:54,19.175,,,,,,
23/09/17,17:24:54,18.295,,,,,,
23/09/17,18:24:54,16.844,,,,,,
23/09/17,19:24:54,14.601,,,,,,
23/09/17,20:24:54,12.243,,,,,,
23/09/17,21:24:54,11.224,,,,,,
23/09/17,22:24:54,10.565,,,,,,
23/09/17,23:24:54,10.026,,,,,,
24/09/17,00:24:54,9.805,,,,,,
24/09/17,01:24:54,9.163,,,,,,
24/09/17,02:24:54,8.593,,,,,,
24/09/17,03:24:54,8.841,,,,,,
24/09/17,04:24:54,9.064,,,,,,
24/09/17,05:24:54,8.817,,,,,,
24/09/17,06:24:54,8.618,,,,,,
24/09/17,07:24:54,8.170,,,,,,
24/09/17,08:24:54,8.195,,,,,,
24/09/17,09:24:54,8.469,,,,,,
24/09/17,10:24:54,9.015,,,,,,
24/09/17,11:24:54,9.706,,,,,,
24/09/17,12:24:54,11.029,,,,,,
24/09/17,13:24:54,12.727,,,,,,
24/09/17,14:24:54,14.936,,,,,,
24/09/17,15:24:54,32.949,,,,,,
24/09/17,16:24:54,34.440,,,,,,
24/09/17,17:24:54,32.717,,,,,,
24/09/17,18:24:54,24.026,,,,,,
24/09/17,19:24:54,16.868,,,,,,
24/09/17,20:24:54,14.337,,,,,,
24/09/17,21:24:54,12.968,,,,,,
24/09/17,22:24:54,12.219,,,,,,
24/09/17,23:24:54,11.443,,,,,,
25/09/17,00:24:54,10.541,,,,,,
25/09/17,01:24:54,9.632,,,,,,
25/09/17,02:24:54,9.903,,,,,,
25/09/17,03:24:54,10.198,,,,,,
25/09/17,04:24:54,9.706,,,,,,
25/09/17,05:24:54,9.731,,,,,,
25/09/17,06:24:54,9.238,,,,,,
25/09/17,07:24:54,8.643,,,,,,
25/09/17,08:24:54,8.717,,,,,,
25/09/17,09:24:54,8.717,,,,,,
25/09/17,10:24:54,9.287,,,,,,
25/09/17,11:24:54,10.001,,,,,,
25/09/17,12:24:54,11.565,,,,,,
25/09/17,13:24:54,13.522,,,,,,
25/09/17,14:24:54,15.127,,,,,,
25/09/17,15:24:54,33.757,,,,,,
25/09/17,16:24:54,35.475,,,,,,
25/09/17,17:24:54,33.626,,,,,,
25/09/17,18:24:54,24.050,,,,,,
25/09/17,19:24:54,17.153,,,,,,
25/09/17,20:24:54,14.697,,,,,,
25/09/17,21:24:54,13.185,,,,,,
25/09/17,22:24:54,12.025,,,,,,
25/09/17,23:24:54,11.248,,,,,,
26/09/17,00:24:54,10.516,,,,,,
26/09/17,01:24:54,10.051,,,,,,
26/09/17,02:24:54,10.516,,,,,,
26/09/17,03:24:54,10.516,,,,,,
26/09/17,04:24:54,10.663,,,,,,
26/09/17,05:24:54,10.541,,,,,,
26/09/17,06:24:54,10.345,,,,,,
26/09/17,07:24:54,9.657,,,,,,
26/09/17,08:24:54,9.485,,,,,,
26/09/17,09:24:54,10.834,,,,,,
26/09/17,10:24:54,11.662,,,,,,
26/09/17,11:24:54,11.710,,,,,,
26/09/17,12:24:54,12.098,,,,,,
26/09/17,13:24:54,13.161,,,,,,
26/09/17,14:24:54,14.912,,,,,,
26/09/17,15:24:54,32.846,,,,,,
26/09/17,16:24:54,34.916,,,,,,
26/09/17,17:24:54,32.381,,,,,,
26/09/17,18:24:54,22.226,,,,,,
26/09/17,19:24:54,15.700,,,,,,
26/09/17,20:24:54,13.570,,,,,,
26/09/17,21:24:54,11.929,,,,,,
26/09/17,22:24:54,11.297,,,,,,
26/09/17,23:24:54,10.296,,,,,,
27/09/17,00:24:54,9.928,,,,,,
27/09/17,01:24:54,9.238,,,,,,
27/09/17,02:24:54,9.336,,,,,,
27/09/17,03:24:54,10.345,,,,,,
27/09/17,04:24:54,10.149,,,,,,
27/09/17,05:24:54,10.001,,,,,,
27/09/17,06:24:54,10.320,,,,,,
27/09/17,07:24:54,10.173,,,,,,
27/09/17,08:24:54,10.369,,,,,,
27/09/17,09:24:54,10.541,,,,,,
27/09/17,10:24:54,11.394,,,,,,
27/09/17,11:24:54,12.292,,,,,,
27/09/17,12:24:54,14.625,,,,,,
27/09/17,13:24:54,18.461,,,,,,
27/09/17,14:24:54,18.081,,,,,,
27/09/17,15:24:54,14.673,,,,,,
27/09/17,16:24:54,13.786,,,,,,
27/09/17,17:24:54,14.218,,,,,,
27/09/17,18:24:54,14.242,,,,,,
27/09/17,19:24:54,13.016,,,,,,
27/09/17,20:24:54,12.243,,,,,,
27/09/17,21:24:54,11.686,,,,,,
27/09/17,22:24:54,10.590,,,,,,
27/09/17,23:24:54,10.124,,,,,,
28/09/17,00:24:54,9.928,,,,,,
28/09/17,01:24:54,10.271,,,,,,
28/09/17,02:24:54,10.834,,,,,,
28/09/17,03:24:54,11.053,,,,,,
28/09/17,04:24:54,11.467,,,,,,
28/09/17,05:24:54,11.321,,,,,,
28/09/17,06:24:54,11.005,,,,,,
28/09/17,07:24:54,11.175,,,,,,
28/09/17,08:24:54,11.297,,,,,,
28/09/17,09:24:54,11.175,,,,,,
28/09/17,10:24:54,12.437,,,,,,
28/09/17,11:24:54,14.218,,,,,,
28/09/17,12:24:54,14.242,,,,,,
28/09/17,13:24:54,16.844,,,,,,
28/09/17,14:24:54,15.318,,,,,,
28/09/17,15:24:54,13.088,,,,,,
28/09/17,16:24:54,14.146,,,,,,
28/09/17,17:24:54,14.122,,,,,,
28/09/17,18:24:54,13.858,,,,,,
28/09/17,19:24:54,12.751,,,,,,
28/09/17,20:24:54,10.687,,,,,,
28/09/17,21:24:54,9.879,,,,,,
28/09/17,22:24:54,9.558,,,,,,
28/09/17,23:24:54,9.287,,,,,,
29/09/17,00:24:54,8.965,,,,,,
29/09/17,01:24:54,8.717,,,,,,
29/09/17,02:24:54,8.742,,,,,,
29/09/17,03:24:54,8.767,,,,,,
29/09/17,04:24:54,8.344,,,,,,
29/09/17,05:24:54,8.394,,,,,,
29/09/17,06:24:54,8.494,,,,,,
29/09/17,07:24:54,8.469,,,,,,
29/09/17,08:24:54,8.394,,,,,,
29/09/17,09:24:54,8.568,,,,,,
29/09/17,10:24:54,8.990,,,,,,
29/09/17,11:24:54,9.558,,,,,,
29/09/17,12:24:54,10.736,,,,,,
29/09/17,13:24:54,11.297,,,,,,
29/09/17,14:24:54,13.161,,,,,,
29/09/17,15:24:54,22.968,,,,,,
29/09/17,16:24:54,17.034,,,,,,
29/09/17,17:24:54,25.866,,,,,,
29/09/17,18:24:54,19.080,,,,,,
29/09/17,19:24:54,13.954,,,,,,
29/09/17,20:24:54,11.880,,,,,,
29/09/17,21:24:54,10.932,,,,,,
29/09/17,22:24:54,10.394,,,,,,
29/09/17,23:24:54,9.952,,,,,,
30/09/17,00:24:54,9.657,,,,,,
30/09/17,01:24:54,9.386,,,,,,
30/09/17,02:24:54,9.163,,,,,,
30/09/17,03:24:54,9.015,,,,,,
30/09/17,04:24:54,8.668,,,,,,
30/09/17,05:24:54,8.519,,,,,,
30/09/17,06:24:54,8.444,,,,,,
30/09/17,07:24:54,8.344,,,,,,
30/09/17,08:24:54,8.195,,,,,,
30/09/17,09:24:54,8.245,,,,,,
30/09/17,10:24:54,8.618,,,,,,
30/09/17,11:24:54,9.410,,,,,,
30/09/17,12:24:54,10.590,,,,,,
30/09/17,13:24:54,12.823,,,,,,
30/09/17,14:24:54,17.034,,,,,,
30/09/17,15:24:54,18.461,,,,,,
30/09/17,16:24:54,22.824,,,,,,
30/09/17,17:24:54,23.160,,,,,,
30/09/17,18:24:54,18.771,,,,,,
30/09/17,19:24:54,15.581,,,,,,
30/09/17,20:24:54,13.858,,,,,,
30/09/17,21:24:54,13.233,,,,,,
30/09/17,22:24:54,11.904,,,,,,
30/09/17,23:24:54,11.613,,,,,,
01/10/17,00:24:54,10.810,,,,,,
01/10/17,01:24:54,10.320,,,,,,
01/10/17,02:24:54,9.928,,,,,,
01/10/17,03:24:54,9.780,,,,,,
01/10/17,04:24:54,9.608,,,,,,
01/10/17,05:24:54,9.163,,,,,,
01/10/17,06:24:54,8.990,,,,,,
01/10/17,07:24:54,9.139,,,,,,
01/10/17,08:24:54,9.460,,,,,,
01/10/17,09:24:54,10.541,,,,,,
01/10/17,10:24:54,11.200,,,,,,
01/10/17,11:24:54,12.001,,,,,,
01/10/17,12:24:54,13.594,,,,,,
01/10/17,13:24:54,15.557,,,,,,
01/10/17,14:24:54,18.390,,,,,,
01/10/17,15:24:54,15.748,,,,,,
01/10/17,16:24:54,15.772,,,,,,
01/10/17,17:24:54,16.153,,,,,,
01/10/17,18:24:54,15.223,,,,,,
01/10/17,19:24:54,14.218,,,,,,
01/10/17,20:24:54,12.968,,,,,,
01/10/17,21:24:54,12.703,,,,,,
01/10/17,22:24:54,11.443,,,,,,
01/10/17,23:24:54,11.540,,,,,,
02/10/17,00:24:54,10.590,,,,,,
02/10/17,01:24:54,10.394,,,,,,
02/10/17,02:24:54,9.903,,,,,,
02/10/17,03:24:54,9.460,,,,,,
02/10/17,04:24:54,9.509,,,,,,
02/10/17,05:24:54,9.089,,,,,,
02/10/17,06:24:54,8.742,,,,,,
02/10/17,07:24:54,8.618,,,,,,
02/10/17,08:24:54,8.419,,,,,,
02/10/17,09:24:54,8.841,,,,,,
02/10/17,10:24:54,9.287,,,,,,
02/10/17,11:24:54,10.541,,,,,,
02/10/17,12:24:54,11.467,,,,,,
02/10/17,13:24:54,12.050,,,,,,
02/10/17,14:24:54,15.055,,,,,,
02/10/17,15:24:54,21.509,,,,,,
