"Título de trazado: P4"
"N.º","Fecha","Tiempo, GMT+02:00","Temp, °C (LGR S/N: 9761966, SEN S/N: 9761966)","Acoplador separado (LGR S/N: 9761966)","Batería mala (LGR S/N: 9761966)","Batería buena (LGR S/N: 9761966)","Acoplador adjunto (LGR S/N: 9761966)","Host conectado (LGR S/N: 9761966)","Final de archivo (LGR S/N: 9761966)"
552,25/05/17,10:54:30,11.783,,,,,,
553,25/05/17,11:54:30,17.201,,,,,,
554,25/05/17,12:54:30,23.569,,,,,,
555,25/05/17,13:54:30,23.930,,,,,,
556,25/05/17,14:54:30,22.082,,,,,,
557,25/05/17,15:54:30,21.915,,,,,,
558,25/05/17,16:54:30,21.724,,,,,,
559,25/05/17,17:54:30,22.537,,,,,,
560,25/05/17,18:54:30,22.848,,,,,,
561,25/05/17,19:54:30,22.154,,,,,,
562,25/05/17,20:54:30,17.391,,,,,,
563,25/05/17,21:54:30,12.606,,,,,,
564,25/05/17,22:54:30,11.053,,,,,,
565,25/05/17,23:54:30,10.296,,,,,,
566,26/05/17,00:54:30,9.854,,,,,,
567,26/05/17,01:54:30,9.410,,,,,,
568,26/05/17,02:54:30,8.693,,,,,,
569,26/05/17,03:54:30,8.568,,,,,,
570,26/05/17,04:54:30,8.245,,,,,,
571,26/05/17,05:54:30,7.945,,,,,,
572,26/05/17,06:54:30,7.619,,,,,,
573,26/05/17,07:54:30,7.795,,,,,,
574,26/05/17,08:54:30,8.394,,,,,,
575,26/05/17,09:54:30,9.608,,,,,,
576,26/05/17,10:54:30,11.467,,,,,,
577,26/05/17,11:54:30,17.605,,,,,,
578,26/05/17,12:54:30,26.426,,,,,,
579,26/05/17,13:54:30,31.459,,,,,,
580,26/05/17,14:54:30,25.016,,,,,,
581,26/05/17,15:54:30,21.843,,,,,,
582,26/05/17,16:54:30,19.318,,,,,,
583,26/05/17,17:54:30,23.208,,,,,,
584,26/05/17,18:54:30,18.533,,,,,,
585,26/05/17,19:54:30,18.794,,,,,,
586,26/05/17,20:54:30,16.177,,,,,,
587,26/05/17,21:54:30,12.727,,,,,,
588,26/05/17,22:54:30,11.224,,,,,,
589,26/05/17,23:54:30,10.590,,,,,,
590,27/05/17,00:54:30,9.756,,,,,,
591,27/05/17,01:54:30,8.817,,,,,,
592,27/05/17,02:54:30,8.419,,,,,,
593,27/05/17,03:54:30,8.095,,,,,,
594,27/05/17,04:54:30,7.645,,,,,,
595,27/05/17,05:54:30,7.393,,,,,,
596,27/05/17,06:54:30,8.020,,,,,,
597,27/05/17,07:54:30,8.319,,,,,,
598,27/05/17,08:54:30,8.693,,,,,,
599,27/05/17,09:54:30,9.928,,,,,,
600,27/05/17,10:54:30,11.200,,,,,,
601,27/05/17,11:54:30,17.891,,,,,,
602,27/05/17,12:54:30,26.818,,,,,,
603,27/05/17,13:54:30,34.545,,,,,,
604,27/05/17,14:54:30,34.492,,,,,,
605,27/05/17,15:54:30,36.227,,,,,,
606,27/05/17,16:54:30,36.308,,,,,,
607,27/05/17,17:54:30,33.783,,,,,,
608,27/05/17,18:54:30,28.171,,,,,,
609,27/05/17,19:54:30,22.633,,,,,,
610,27/05/17,20:54:30,17.558,,,,,,
611,27/05/17,21:54:30,13.930,,,,,,
612,27/05/17,22:54:30,11.880,,,,,,
613,27/05/17,23:54:30,11.443,,,,,,
614,28/05/17,00:54:30,11.540,,,,,,
615,28/05/17,01:54:30,10.956,,,,,,
616,28/05/17,02:54:30,10.883,,,,,,
617,28/05/17,03:54:30,9.854,,,,,,
618,28/05/17,04:54:30,9.336,,,,,,
619,28/05/17,05:54:30,9.139,,,,,,
620,28/05/17,06:54:30,10.222,,,,,,
621,28/05/17,07:54:30,10.296,,,,,,
622,28/05/17,08:54:30,11.224,,,,,,
623,28/05/17,09:54:30,12.437,,,,,,
624,28/05/17,10:54:30,14.146,,,,,,
625,28/05/17,11:54:30,19.222,,,,,,
626,28/05/17,12:54:30,25.065,,,,,,
627,28/05/17,13:54:30,35.075,,,,,,
628,28/05/17,14:54:30,35.315,,,,,,
629,28/05/17,15:54:30,36.796,,,,,,
630,28/05/17,16:54:30,36.933,,,,,,
631,28/05/17,17:54:30,30.874,,,,,,
632,28/05/17,18:54:30,26.134,,,,,,
633,28/05/17,19:54:30,21.127,,,,,,
634,28/05/17,20:54:30,16.201,,,,,,
635,28/05/17,21:54:30,14.409,,,,,,
636,28/05/17,22:54:30,14.122,,,,,,
637,28/05/17,23:54:30,13.522,,,,,,
638,29/05/17,00:54:30,12.968,,,,,,
639,29/05/17,01:54:30,12.437,,,,,,
640,29/05/17,02:54:30,12.147,,,,,,
641,29/05/17,03:54:30,11.029,,,,,,
642,29/05/17,04:54:30,11.175,,,,,,
643,29/05/17,05:54:30,10.173,,,,,,
644,29/05/17,06:54:30,8.394,,,,,,
645,29/05/17,07:54:30,7.720,,,,,,
646,29/05/17,08:54:30,7.945,,,,,,
647,29/05/17,09:54:30,12.558,,,,,,
648,29/05/17,10:54:30,15.008,,,,,,
649,29/05/17,11:54:30,18.152,,,,,,
650,29/05/17,12:54:30,20.841,,,,,,
651,29/05/17,13:54:30,24.122,,,,,,
652,29/05/17,14:54:30,19.698,,,,,,
653,29/05/17,15:54:30,23.040,,,,,,
654,29/05/17,16:54:30,21.963,,,,,,
655,29/05/17,17:54:30,19.056,,,,,,
656,29/05/17,18:54:30,17.463,,,,,,
657,29/05/17,19:54:30,15.461,,,,,,
658,29/05/17,20:54:30,12.050,,,,,,
659,29/05/17,21:54:30,10.687,,,,,,
660,29/05/17,22:54:30,9.410,,,,,,
661,29/05/17,23:54:30,10.001,,,,,,
662,30/05/17,00:54:30,10.051,,,,,,
663,30/05/17,01:54:30,9.657,,,,,,
664,30/05/17,02:54:30,7.670,,,,,,
665,30/05/17,03:54:30,6.687,,,,,,
666,30/05/17,04:54:30,6.357,,,,,,
667,30/05/17,05:54:30,6.230,,,,,,
668,30/05/17,06:54:30,5.975,,,,,,
669,30/05/17,07:54:30,6.357,,,,,,
670,30/05/17,08:54:30,6.839,,,,,,
671,30/05/17,09:54:30,10.051,,,,,,
672,30/05/17,10:54:30,12.243,,,,,,
673,30/05/17,11:54:30,13.594,,,,,,
674,30/05/17,12:54:30,15.175,,,,,,
675,30/05/17,13:54:30,16.582,,,,,,
676,30/05/17,14:54:30,22.082,,,,,,
677,30/05/17,15:54:30,27.949,,,,,,
678,30/05/17,16:54:30,19.936,,,,,,
679,30/05/17,17:54:30,16.153,,,,,,
680,30/05/17,18:54:30,14.912,,,,,,
681,30/05/17,19:54:30,15.175,,,,,,
682,30/05/17,20:54:30,13.112,,,,,,
683,30/05/17,21:54:30,10.565,,,,,,
684,30/05/17,22:54:30,8.841,,,,,,
685,30/05/17,23:54:30,8.295,,,,,,
686,31/05/17,00:54:30,7.845,,,,,,
687,31/05/17,01:54:30,7.268,,,,,,
688,31/05/17,02:54:30,7.041,,,,,,
689,31/05/17,03:54:30,6.864,,,,,,
690,31/05/17,04:54:30,6.408,,,,,,
691,31/05/17,05:54:30,6.179,,,,,,
692,31/05/17,06:54:30,5.975,,,,,,
693,31/05/17,07:54:30,6.204,,,,,,
694,31/05/17,08:54:30,6.661,,,,,,
695,31/05/17,09:54:30,7.845,,,,,,
696,31/05/17,10:54:30,9.213,,,,,,
697,31/05/17,11:54:30,14.840,,,,,,
698,31/05/17,12:54:30,17.082,,,,,,
699,31/05/17,13:54:30,17.748,,,,,,
700,31/05/17,14:54:30,18.200,,,,,,
701,31/05/17,15:54:30,23.424,,,,,,
702,31/05/17,16:54:30,20.341,,,,,,
703,31/05/17,17:54:30,23.232,,,,,,
704,31/05/17,18:54:30,23.809,,,,,,
705,31/05/17,19:54:30,17.249,,,,,,
706,31/05/17,20:54:30,16.177,,,,,,
707,31/05/17,21:54:30,12.823,,,,,,
708,31/05/17,22:54:30,10.858,,,,,,
709,31/05/17,23:54:30,10.198,,,,,,
710,01/06/17,00:54:30,9.262,,,,,,
711,01/06/17,01:54:30,8.668,,,,,,
712,01/06/17,02:54:30,8.469,,,,,,
713,01/06/17,03:54:30,8.444,,,,,,
714,01/06/17,04:54:30,9.064,,,,,,
715,01/06/17,05:54:30,7.970,,,,,,
716,01/06/17,06:54:30,7.544,,,,,,
717,01/06/17,07:54:30,7.920,,,,,,
718,01/06/17,08:54:30,8.369,,,,,,
719,01/06/17,09:54:30,9.460,,,,,,
720,01/06/17,10:54:30,10.834,,,,,,
721,01/06/17,11:54:30,16.701,,,,,,
722,01/06/17,12:54:30,20.150,,,,,,
723,01/06/17,13:54:30,20.269,,,,,,
724,01/06/17,14:54:30,17.320,,,,,,
725,01/06/17,15:54:30,18.652,,,,,,
726,01/06/17,16:54:30,16.415,,,,,,
727,01/06/17,17:54:30,15.247,,,,,,
728,01/06/17,18:54:30,19.246,,,,,,
729,01/06/17,19:54:30,16.963,,,,,,
730,01/06/17,20:54:30,14.266,,,,,,
731,01/06/17,21:54:30,10.614,,,,,,
732,01/06/17,22:54:30,9.312,,,,,,
733,01/06/17,23:54:30,8.693,,,,,,
734,02/06/17,00:54:30,8.220,,,,,,
735,02/06/17,01:54:30,7.795,,,,,,
736,02/06/17,02:54:30,7.469,,,,,,
737,02/06/17,03:54:30,7.167,,,,,,
738,02/06/17,04:54:30,7.116,,,,,,
739,02/06/17,05:54:30,7.116,,,,,,
740,02/06/17,06:54:30,7.670,,,,,,
741,02/06/17,07:54:30,7.670,,,,,,
742,02/06/17,08:54:30,8.469,,,,,,
743,02/06/17,09:54:30,12.074,,,,,,
744,02/06/17,10:54:30,15.652,,,,,,
745,02/06/17,11:54:30,18.033,,,,,,
746,02/06/17,12:54:30,19.270,,,,,,
747,02/06/17,13:54:30,18.675,,,,,,
748,02/06/17,14:54:30,18.033,,,,,,
749,02/06/17,15:54:30,19.746,,,,,,
750,02/06/17,16:54:30,21.652,,,,,,
751,02/06/17,17:54:30,22.082,,,,,,
752,02/06/17,18:54:30,22.058,,,,,,
753,02/06/17,19:54:30,18.271,,,,,,
754,02/06/17,20:54:30,14.936,,,,,,
755,02/06/17,21:54:30,10.907,,,,,,
756,02/06/17,22:54:30,9.558,,,,,,
757,02/06/17,23:54:30,9.386,,,,,,
758,03/06/17,00:54:30,8.568,,,,,,
759,03/06/17,01:54:30,8.145,,,,,,
760,03/06/17,02:54:30,8.220,,,,,,
761,03/06/17,03:54:30,8.120,,,,,,
762,03/06/17,04:54:30,7.970,,,,,,
763,03/06/17,05:54:30,7.945,,,,,,
764,03/06/17,06:54:30,7.293,,,,,,
765,03/06/17,07:54:30,7.318,,,,,,
766,03/06/17,08:54:30,7.770,,,,,,
767,03/06/17,09:54:30,8.891,,,,,,
768,03/06/17,10:54:30,10.443,,,,,,
769,03/06/17,11:54:30,14.385,,,,,,
770,03/06/17,12:54:30,18.652,,,,,,
771,03/06/17,13:54:30,20.531,,,,,,
772,03/06/17,14:54:30,20.269,,,,,,
773,03/06/17,15:54:30,22.968,,,,,,
774,03/06/17,16:54:30,28.717,,,,,,
775,03/06/17,17:54:30,28.916,,,,,,
776,03/06/17,18:54:30,24.919,,,,,,
777,03/06/17,19:54:30,20.913,,,,,,
778,03/06/17,20:54:30,16.558,,,,,,
779,03/06/17,21:54:30,12.606,,,,,,
780,03/06/17,22:54:30,10.785,,,,,,
781,03/06/17,23:54:30,9.731,,,,,,
782,04/06/17,00:54:30,9.064,,,,,,
783,04/06/17,01:54:30,8.841,,,,,,
784,04/06/17,02:54:30,8.170,,,,,,
785,04/06/17,03:54:30,8.369,,,,,,
786,04/06/17,04:54:30,7.670,,,,,,
787,04/06/17,05:54:30,7.015,,,,,,
788,04/06/17,06:54:30,6.788,,,,,,
789,04/06/17,07:54:30,7.795,,,,,,
790,04/06/17,08:54:30,8.020,,,,,,
791,04/06/17,09:54:30,9.262,,,,,,
792,04/06/17,10:54:30,10.883,,,,,,
793,04/06/17,11:54:30,16.177,,,,,,
794,04/06/17,12:54:30,24.944,,,,,,
795,04/06/17,13:54:30,28.072,,,,,,
796,04/06/17,14:54:30,23.713,,,,,,
797,04/06/17,15:54:30,27.554,,,,,,
798,04/06/17,16:54:30,25.355,,,,,,
799,04/06/17,17:54:30,23.641,,,,,,
800,04/06/17,18:54:30,19.555,,,,,,
801,04/06/17,19:54:30,15.891,,,,,,
802,04/06/17,20:54:30,12.703,,,,,,
803,04/06/17,21:54:30,9.188,,,,,,
804,04/06/17,22:54:30,8.270,,,,,,
805,04/06/17,23:54:30,8.270,,,,,,
806,05/06/17,00:54:30,7.318,,,,,,
807,05/06/17,01:54:30,6.458,,,,,,
808,05/06/17,02:54:30,6.204,,,,,,
809,05/06/17,03:54:30,5.796,,,,,,
810,05/06/17,04:54:30,5.282,,,,,,
811,05/06/17,05:54:30,5.076,,,,,,
812,05/06/17,06:54:30,4.636,,,,,,
813,05/06/17,07:54:30,4.714,,,,,,
814,05/06/17,08:54:30,4.869,,,,,,
815,05/06/17,09:54:30,5.898,,,,,,
816,05/06/17,10:54:30,7.242,,,,,,
817,05/06/17,11:54:30,15.008,,,,,,
818,05/06/17,12:54:30,25.890,,,,,,
819,05/06/17,13:54:30,33.548,,,,,,
820,05/06/17,14:54:30,32.587,,,,,,
821,05/06/17,15:54:30,34.360,,,,,,
822,05/06/17,16:54:30,36.878,,,,,,
823,05/06/17,17:54:30,33.887,,,,,,
824,05/06/17,18:54:30,28.468,,,,,,
825,05/06/17,19:54:30,22.609,,,,,,
826,05/06/17,20:54:30,17.439,,,,,,
827,05/06/17,21:54:30,12.243,,,,,,
828,05/06/17,22:54:30,9.977,,,,,,
829,05/06/17,23:54:30,8.990,,,,,,
830,06/06/17,00:54:30,8.344,,,,,,
831,06/06/17,01:54:30,7.770,,,,,,
832,06/06/17,02:54:30,7.343,,,,,,
833,06/06/17,03:54:30,6.864,,,,,,
834,06/06/17,04:54:30,7.066,,,,,,
835,06/06/17,05:54:30,7.469,,,,,,
836,06/06/17,06:54:30,7.066,,,,,,
837,06/06/17,07:54:30,6.585,,,,,,
838,06/06/17,08:54:30,7.015,,,,,,
839,06/06/17,09:54:30,8.295,,,,,,
840,06/06/17,10:54:30,9.509,,,,,,
841,06/06/17,11:54:30,17.225,,,,,,
842,06/06/17,12:54:30,29.690,,,,,,
843,06/06/17,13:54:30,37.343,,,,,,
844,06/06/17,14:54:30,35.904,,,,,,
845,06/06/17,15:54:30,37.866,,,,,,
846,06/06/17,16:54:30,41.385,,,,,,
847,06/06/17,17:54:30,38.032,,,,,,
848,06/06/17,18:54:30,32.484,,,,,,
849,06/06/17,19:54:30,25.598,,,,,,
850,06/06/17,20:54:30,19.912,,,,,,
851,06/06/17,21:54:30,13.978,,,,,,
852,06/06/17,22:54:30,11.273,,,,,,
853,06/06/17,23:54:30,10.075,,,,,,
854,07/06/17,00:54:30,8.866,,,,,,
855,07/06/17,01:54:30,8.295,,,,,,
856,07/06/17,02:54:30,7.845,,,,,,
857,07/06/17,03:54:30,7.594,,,,,,
858,07/06/17,04:54:30,7.242,,,,,,
859,07/06/17,05:54:30,6.940,,,,,,
860,07/06/17,06:54:30,6.965,,,,,,
861,07/06/17,07:54:30,7.268,,,,,,
862,07/06/17,08:54:30,7.845,,,,,,
863,07/06/17,09:54:30,9.040,,,,,,
864,07/06/17,10:54:30,10.858,,,,,,
865,07/06/17,11:54:30,18.723,,,,,,
866,07/06/17,12:54:30,30.950,,,,,,
867,07/06/17,13:54:30,38.616,,,,,,
868,07/06/17,14:54:30,36.933,,,,,,
869,07/06/17,15:54:30,38.532,,,,,,
870,07/06/17,16:54:30,42.119,,,,,,
871,07/06/17,17:54:30,39.205,,,,,,
872,07/06/17,18:54:30,33.365,,,,,,
873,07/06/17,19:54:30,27.038,,,,,,
874,07/06/17,20:54:30,21.509,,,,,,
875,07/06/17,21:54:30,15.605,,,,,,
876,07/06/17,22:54:30,13.570,,,,,,
877,07/06/17,23:54:30,12.340,,,,,,
878,08/06/17,00:54:30,11.492,,,,,,
879,08/06/17,01:54:30,10.858,,,,,,
880,08/06/17,02:54:30,10.320,,,,,,
881,08/06/17,03:54:30,9.657,,,,,,
882,08/06/17,04:54:30,9.064,,,,,,
883,08/06/17,05:54:30,9.238,,,,,,
884,08/06/17,06:54:30,8.990,,,,,,
885,08/06/17,07:54:30,8.817,,,,,,
886,08/06/17,08:54:30,9.361,,,,,,
887,08/06/17,09:54:30,10.565,,,,,,
888,08/06/17,10:54:30,12.268,,,,,,
889,08/06/17,11:54:30,19.294,,,,,,
890,08/06/17,12:54:30,31.230,,,,,,
891,08/06/17,13:54:30,39.516,,,,,,
892,08/06/17,14:54:30,38.560,,,,,,
893,08/06/17,15:54:30,39.093,,,,,,
894,08/06/17,16:54:30,42.535,,,,,,
895,08/06/17,17:54:30,39.545,,,,,,
896,08/06/17,18:54:30,32.073,,,,,,
897,08/06/17,19:54:30,26.182,,,,,,
898,08/06/17,20:54:30,20.365,,,,,,
899,08/06/17,21:54:30,15.509,,,,,,
900,08/06/17,22:54:30,14.649,,,,,,
901,08/06/17,23:54:30,13.401,,,,,,
902,09/06/17,00:54:30,12.195,,,,,,
903,09/06/17,01:54:30,11.273,,,,,,
904,09/06/17,02:54:30,10.614,,,,,,
905,09/06/17,03:54:30,10.296,,,,,,
906,09/06/17,04:54:30,10.173,,,,,,
907,09/06/17,05:54:30,9.558,,,,,,
908,09/06/17,06:54:30,9.435,,,,,,
909,09/06/17,07:54:30,10.345,,,,,,
910,09/06/17,08:54:30,12.389,,,,,,
911,09/06/17,09:54:30,13.690,,,,,,
912,09/06/17,10:54:30,16.725,,,,,,
913,09/06/17,11:54:30,23.448,,,,,,
914,09/06/17,12:54:30,32.458,,,,,,
915,09/06/17,13:54:30,34.598,,,,,,
916,09/06/17,14:54:30,34.045,,,,,,
917,09/06/17,15:54:30,36.389,,,,,,
918,09/06/17,16:54:30,38.087,,,,,,
919,09/06/17,17:54:30,35.182,,,,,,
920,09/06/17,18:54:30,29.590,,,,,,
921,09/06/17,19:54:30,23.930,,,,,,
922,09/06/17,20:54:30,18.699,,,,,,
923,09/06/17,21:54:30,14.409,,,,,,
924,09/06/17,22:54:30,12.437,,,,,,
925,09/06/17,23:54:30,11.370,,,,,,
926,10/06/17,00:54:30,10.541,,,,,,
927,10/06/17,01:54:30,10.173,,,,,,
928,10/06/17,02:54:30,9.682,,,,,,
929,10/06/17,03:54:30,8.717,,,,,,
930,10/06/17,04:54:30,8.742,,,,,,
931,10/06/17,05:54:30,8.841,,,,,,
932,10/06/17,06:54:30,8.568,,,,,,
933,10/06/17,07:54:30,8.668,,,,,,
934,10/06/17,08:54:30,9.460,,,,,,
935,10/06/17,09:54:30,10.761,,,,,,
936,10/06/17,10:54:30,12.606,,,,,,
937,10/06/17,11:54:30,20.293,,,,,,
938,10/06/17,12:54:30,31.561,,,,,,
939,10/06/17,13:54:30,39.715,,,,,,
940,10/06/17,14:54:30,37.618,,,,,,
941,10/06/17,15:54:30,39.772,,,,,,
942,10/06/17,16:54:30,40.978,,,,,,
943,10/06/17,17:54:30,39.290,,,,,,
944,10/06/17,18:54:30,32.458,,,,,,
945,10/06/17,19:54:30,25.695,,,,,,
946,10/06/17,20:54:30,21.461,,,,,,
947,10/06/17,21:54:30,16.487,,,,,,
948,10/06/17,22:54:30,14.649,,,,,,
949,10/06/17,23:54:30,13.642,,,,,,
950,11/06/17,00:54:30,12.558,,,,,,
951,11/06/17,01:54:30,12.001,,,,,,
952,11/06/17,02:54:30,11.443,,,,,,
953,11/06/17,03:54:30,11.248,,,,,,
954,11/06/17,04:54:30,10.858,,,,,,
955,11/06/17,05:54:30,10.638,,,,,,
956,11/06/17,06:54:30,10.492,,,,,,
957,11/06/17,07:54:30,10.712,,,,,,
958,11/06/17,08:54:30,11.419,,,,,,
959,11/06/17,09:54:30,12.413,,,,,,
960,11/06/17,10:54:30,13.858,,,,,,
961,11/06/17,11:54:30,20.770,,,,,,
962,11/06/17,12:54:30,32.021,,,,,,
963,11/06/17,13:54:30,40.028,,,,,,
964,11/06/17,14:54:30,38.337,,,,,,
965,11/06/17,15:54:30,40.114,,,,,,
966,11/06/17,16:54:30,44.380,,,,,,
967,11/06/17,17:54:30,41.123,,,,,,
968,11/06/17,18:54:30,34.492,,,,,,
969,11/06/17,19:54:30,28.593,,,,,,
970,11/06/17,20:54:30,23.016,,,,,,
971,11/06/17,21:54:30,17.034,,,,,,
972,11/06/17,22:54:30,14.505,,,,,,
973,11/06/17,23:54:30,13.401,,,,,,
974,12/06/17,00:54:30,12.606,,,,,,
975,12/06/17,01:54:30,12.437,,,,,,
976,12/06/17,02:54:30,11.953,,,,,,
977,12/06/17,03:54:30,11.248,,,,,,
978,12/06/17,04:54:30,10.565,,,,,,
979,12/06/17,05:54:30,10.173,,,,,,
980,12/06/17,06:54:30,9.534,,,,,,
981,12/06/17,07:54:30,9.731,,,,,,
982,12/06/17,08:54:30,10.296,,,,,,
983,12/06/17,09:54:30,11.200,,,,,,
984,12/06/17,10:54:30,12.630,,,,,,
985,12/06/17,11:54:30,20.603,,,,,,
986,12/06/17,12:54:30,33.157,,,,,,
987,12/06/17,13:54:30,40.978,,,,,,
988,12/06/17,14:54:30,39.262,,,,,,
989,12/06/17,15:54:30,40.487,,,,,,
990,12/06/17,16:54:30,44.043,,,,,,
991,12/06/17,17:54:30,40.920,,,,,,
992,12/06/17,18:54:30,35.422,,,,,,
993,12/06/17,19:54:30,29.464,,,,,,
994,12/06/17,20:54:30,23.497,,,,,,
995,12/06/17,21:54:30,17.153,,,,,,
996,12/06/17,22:54:30,14.457,,,,,,
997,12/06/17,23:54:30,13.401,,,,,,
998,13/06/17,00:54:30,12.823,,,,,,
999,13/06/17,01:54:30,12.437,,,,,,
1000,13/06/17,02:54:30,12.098,,,,,,
1001,13/06/17,03:54:30,11.589,,,,,,
1002,13/06/17,04:54:30,11.248,,,,,,
1003,13/06/17,05:54:30,11.078,,,,,,
1004,13/06/17,06:54:30,10.638,,,,,,
1005,13/06/17,07:54:30,10.883,,,,,,
1006,13/06/17,08:54:30,11.589,,,,,,
1007,13/06/17,09:54:30,12.920,,,,,,
1008,13/06/17,10:54:30,14.337,,,,,,
1009,13/06/17,11:54:30,22.106,,,,,,
1010,13/06/17,12:54:30,35.075,,,,,,
1011,13/06/17,13:54:30,42.267,,,,,,
1012,13/06/17,14:54:30,41.007,,,,,,
1013,13/06/17,15:54:30,41.854,,,,,,
1014,13/06/17,16:54:30,45.782,,,,,,
1015,13/06/17,17:54:30,42.983,,,,,,
1016,13/06/17,18:54:30,37.042,,,,,,
1017,13/06/17,19:54:30,30.621,,,,,,
1018,13/06/17,20:54:30,24.677,,,,,,
1019,13/06/17,21:54:30,18.794,,,,,,
1020,13/06/17,22:54:30,16.225,,,,,,
1021,13/06/17,23:54:30,15.031,,,,,,
1022,14/06/17,00:54:30,14.457,,,,,,
1023,14/06/17,01:54:30,14.290,,,,,,
1024,14/06/17,02:54:30,13.954,,,,,,
1025,14/06/17,03:54:30,13.882,,,,,,
1026,14/06/17,04:54:30,12.799,,,,,,
1027,14/06/17,05:54:30,12.050,,,,,,
1028,14/06/17,06:54:30,12.147,,,,,,
1029,14/06/17,07:54:30,13.762,,,,,,
1030,14/06/17,08:54:30,14.170,,,,,,
1031,14/06/17,09:54:30,14.601,,,,,,
1032,14/06/17,10:54:30,15.867,,,,,,
1033,14/06/17,11:54:30,24.098,,,,,,
1034,14/06/17,12:54:30,36.688,,,,,,
1035,14/06/17,13:54:30,40.142,,,,,,
1036,14/06/17,14:54:30,28.841,,,,,,
1037,14/06/17,15:54:30,21.246,,,,,,
1038,14/06/17,16:54:30,20.246,,,,,,
1039,14/06/17,17:54:30,31.103,,,,,,
1040,14/06/17,18:54:30,20.055,,,,,,
1041,14/06/17,19:54:30,17.653,,,,,,
1042,14/06/17,20:54:30,16.249,,,,,,
1043,14/06/17,21:54:30,13.497,,,,,,
1044,14/06/17,22:54:30,12.437,,,,,,
1045,14/06/17,23:54:30,11.929,,,,,,
1046,15/06/17,00:54:30,11.151,,,,,,
1047,15/06/17,01:54:30,10.638,,,,,,
1048,15/06/17,02:54:30,10.394,,,,,,
1049,15/06/17,03:54:30,10.541,,,,,,
1050,15/06/17,04:54:30,10.467,,,,,,
1051,15/06/17,05:54:30,10.516,,,,,,
1052,15/06/17,06:54:30,11.248,,,,,,
1053,15/06/17,07:54:30,11.394,,,,,,
1054,15/06/17,08:54:30,11.734,,,,,,
1055,15/06/17,09:54:30,12.896,,,,,,
1056,15/06/17,10:54:30,14.936,,,,,,
1057,15/06/17,11:54:30,21.891,,,,,,
1058,15/06/17,12:54:30,32.639,,,,,,
1059,15/06/17,13:54:30,37.673,,,,,,
1060,15/06/17,14:54:30,24.532,,,,,,
1061,15/06/17,15:54:30,20.793,,,,,,
1062,15/06/17,16:54:30,26.329,,,,,,
1063,15/06/17,17:54:30,22.968,,,,,,
1064,15/06/17,18:54:30,19.436,,,,,,
1065,15/06/17,19:54:30,17.962,,,,,,
1066,15/06/17,20:54:30,16.344,,,,,,
1067,15/06/17,21:54:30,14.242,,,,,,
1068,15/06/17,22:54:30,13.137,,,,,,
1069,15/06/17,23:54:30,12.364,,,,,,
1070,16/06/17,00:54:30,12.292,,,,,,
1071,16/06/17,01:54:30,12.074,,,,,,
1072,16/06/17,02:54:30,11.807,,,,,,
1073,16/06/17,03:54:30,11.443,,,,,,
1074,16/06/17,04:54:30,11.053,,,,,,
1075,16/06/17,05:54:30,10.687,,,,,,
1076,16/06/17,06:54:30,10.443,,,,,,
1077,16/06/17,07:54:30,10.785,,,,,,
1078,16/06/17,08:54:30,11.273,,,,,,
1079,16/06/17,09:54:30,13.257,,,,,,
1080,16/06/17,10:54:30,15.438,,,,,,
1081,16/06/17,11:54:30,23.665,,,,,,
1082,16/06/17,12:54:30,34.836,,,,,,
1083,16/06/17,13:54:30,39.886,,,,,,
1084,16/06/17,14:54:30,39.460,,,,,,
1085,16/06/17,15:54:30,36.742,,,,,,
1086,16/06/17,16:54:30,29.565,,,,,,
1087,16/06/17,17:54:30,22.154,,,,,,
1088,16/06/17,18:54:30,26.231,,,,,,
1089,16/06/17,19:54:30,20.770,,,,,,
1090,16/06/17,20:54:30,16.558,,,,,,
1091,16/06/17,21:54:30,14.361,,,,,,
1092,16/06/17,22:54:30,13.546,,,,,,
1093,16/06/17,23:54:30,13.377,,,,,,
1094,17/06/17,00:54:30,13.425,,,,,,
1095,17/06/17,01:54:30,13.088,,,,,,
1096,17/06/17,02:54:30,12.413,,,,,,
1097,17/06/17,03:54:30,11.516,,,,,,
1098,17/06/17,04:54:30,10.907,,,,,,
1099,17/06/17,05:54:30,10.247,,,,,,
1100,17/06/17,06:54:30,10.051,,,,,,
1101,17/06/17,07:54:30,10.394,,,,,,
1102,17/06/17,08:54:30,11.540,,,,,,
1103,17/06/17,09:54:30,13.064,,,,,,
1104,17/06/17,10:54:30,14.290,,,,,,
1105,17/06/17,11:54:30,22.657,,,,,,
1106,17/06/17,12:54:30,35.770,,,,,,
1107,17/06/17,13:54:30,43.133,,,,,,
1108,17/06/17,14:54:30,36.933,,,,,,
1109,17/06/17,15:54:30,25.866,,,,,,
1110,17/06/17,16:54:30,23.472,,,,,,
1111,17/06/17,17:54:30,19.318,,,,,,
1112,17/06/17,18:54:30,19.246,,,,,,
1113,17/06/17,19:54:30,21.509,,,,,,
1114,17/06/17,20:54:30,17.796,,,,,,
1115,17/06/17,21:54:30,14.792,,,,,,
1116,17/06/17,22:54:30,13.570,,,,,,
1117,17/06/17,23:54:30,12.799,,,,,,
1118,18/06/17,00:54:30,12.243,,,,,,
1119,18/06/17,01:54:30,11.832,,,,,,
1120,18/06/17,02:54:30,11.613,,,,,,
1121,18/06/17,03:54:30,11.710,,,,,,
