"Título de trazado: P3-1"
"N.º","Fecha","Tiempo, GMT+02:00","Temp, °C (LGR S/N: 9761924, SEN S/N: 9761924)","Acoplador separado (LGR S/N: 9761924)","Acoplador adjunto (LGR S/N: 9761924)","Host conectado (LGR S/N: 9761924)","Final de archivo (LGR S/N: 9761924)"
5299,09/12/17,03:37:44,0.550,,,,
5300,09/12/17,04:37:44,0.577,,,,
5301,09/12/17,05:37:44,0.412,,,,
5302,09/12/17,06:37:44,0.024,,,,
5303,09/12/17,07:37:44,0.329,,,,
5304,09/12/17,08:37:44,0.218,,,,
5305,09/12/17,09:37:44,0.246,,,,
5306,09/12/17,10:37:44,0.356,,,,
5307,09/12/17,11:37:44,0.163,,,,
5308,09/12/17,12:37:44,0.190,,,,
5309,09/12/17,13:37:44,0.880,,,,
5310,09/12/17,14:37:44,1.994,,,,
5311,09/12/17,15:37:44,5.488,,,,
5312,09/12/17,16:37:44,2.877,,,,
5313,09/12/17,17:37:44,1.153,,,,
5314,09/12/17,18:37:44,0.384,,,,
5315,09/12/17,19:37:44,-0.032,,,,
5316,09/12/17,20:37:44,0.107,,,,
5317,09/12/17,21:37:44,0.107,,,,
5318,09/12/17,22:37:44,-0.171,,,,
5319,09/12/17,23:37:44,-0.227,,,,
5320,10/12/17,00:37:44,-0.004,,,,
5321,10/12/17,01:37:44,-0.004,,,,
5322,10/12/17,02:37:44,-0.032,,,,
5323,10/12/17,03:37:44,0.107,,,,
5324,10/12/17,04:37:44,0.024,,,,
5325,10/12/17,05:37:44,0.107,,,,
5326,10/12/17,06:37:44,0.107,,,,
5327,10/12/17,07:37:44,0.051,,,,
5328,10/12/17,08:37:44,-0.088,,,,
5329,10/12/17,09:37:44,0.079,,,,
5330,10/12/17,10:37:44,0.495,,,,
5331,10/12/17,11:37:44,0.273,,,,
5332,10/12/17,12:37:44,0.550,,,,
5333,10/12/17,13:37:44,1.724,,,,
5334,10/12/17,14:37:44,2.423,,,,
5335,10/12/17,15:37:44,3.801,,,,
5336,10/12/17,16:37:44,2.450,,,,
5337,10/12/17,17:37:44,0.962,,,,
5338,10/12/17,18:37:44,0.107,,,,
5339,10/12/17,19:37:44,-0.060,,,,
5340,10/12/17,20:37:44,0.163,,,,
5341,10/12/17,21:37:44,0.163,,,,
5342,10/12/17,22:37:44,0.356,,,,
5343,10/12/17,23:37:44,0.467,,,,
5344,11/12/17,00:37:44,0.715,,,,
5345,11/12/17,01:37:44,0.770,,,,
5346,11/12/17,02:37:44,0.825,,,,
5347,11/12/17,03:37:44,0.962,,,,
5348,11/12/17,04:37:44,1.099,,,,
5349,11/12/17,05:37:44,1.180,,,,
5350,11/12/17,06:37:44,0.934,,,,
5351,11/12/17,07:37:44,0.550,,,,
5352,11/12/17,08:37:44,0.079,,,,
5353,11/12/17,09:37:44,0.384,,,,
5354,11/12/17,10:37:44,0.024,,,,
5355,11/12/17,11:37:44,0.024,,,,
5356,11/12/17,12:37:44,0.024,,,,
5357,11/12/17,13:37:44,-0.004,,,,
5358,11/12/17,14:37:44,-0.060,,,,
5359,11/12/17,15:37:44,-0.088,,,,
5360,11/12/17,16:37:44,-0.143,,,,
5361,11/12/17,17:37:44,-0.255,,,,
5362,11/12/17,18:37:44,-0.339,,,,
5363,11/12/17,19:37:44,-0.395,,,,
5364,11/12/17,20:37:44,-0.451,,,,
5365,11/12/17,21:37:44,-0.451,,,,
5366,11/12/17,22:37:44,-0.451,,,,
5367,11/12/17,23:37:44,-0.563,,,,
5368,12/12/17,00:37:44,-0.479,,,,
5369,12/12/17,01:37:44,-0.339,,,,
5370,12/12/17,02:37:44,-0.395,,,,
5371,12/12/17,03:37:44,-0.507,,,,
5372,12/12/17,04:37:44,-0.620,,,,
5373,12/12/17,05:37:44,-0.648,,,,
5374,12/12/17,06:37:44,-0.676,,,,
5375,12/12/17,07:37:44,-0.648,,,,
5376,12/12/17,08:37:44,-0.676,,,,
5377,12/12/17,09:37:44,-0.676,,,,
5378,12/12/17,10:37:44,-0.704,,,,
5379,12/12/17,11:37:44,-0.732,,,,
5380,12/12/17,12:37:44,-0.704,,,,
5381,12/12/17,13:37:44,-0.620,,,,
5382,12/12/17,14:37:44,-0.507,,,,
5383,12/12/17,15:37:44,-0.479,,,,
5384,12/12/17,16:37:44,-0.563,,,,
5385,12/12/17,17:37:44,-0.789,,,,
5386,12/12/17,18:37:44,-0.986,,,,
5387,12/12/17,19:37:44,-1.185,,,,
5388,12/12/17,20:37:44,-1.270,,,,
5389,12/12/17,21:37:44,-1.299,,,,
5390,12/12/17,22:37:44,-1.384,,,,
5391,12/12/17,23:37:44,-1.556,,,,
5392,13/12/17,00:37:44,-1.584,,,,
5393,13/12/17,01:37:44,-1.670,,,,
5394,13/12/17,02:37:44,-1.699,,,,
5395,13/12/17,03:37:44,-1.727,,,,
5396,13/12/17,04:37:44,-1.727,,,,
5397,13/12/17,05:37:44,-1.670,,,,
5398,13/12/17,06:37:44,-1.814,,,,
5399,13/12/17,07:37:44,-1.756,,,,
5400,13/12/17,08:37:44,-1.814,,,,
5401,13/12/17,09:37:44,-1.814,,,,
5402,13/12/17,10:37:44,-1.727,,,,
5403,13/12/17,11:37:44,-1.641,,,,
5404,13/12/17,12:37:44,-1.299,,,,
5405,13/12/17,13:37:44,-1.015,,,,
5406,13/12/17,14:37:44,-0.760,,,,
5407,13/12/17,15:37:44,-0.620,,,,
5408,13/12/17,16:37:44,-0.676,,,,
5409,13/12/17,17:37:44,-0.902,,,,
5410,13/12/17,18:37:44,-0.732,,,,
5411,13/12/17,19:37:44,-0.648,,,,
5412,13/12/17,20:37:44,-0.648,,,,
5413,13/12/17,21:37:44,-0.676,,,,
5414,13/12/17,22:37:44,-0.817,,,,
5415,13/12/17,23:37:44,-0.817,,,,
5416,14/12/17,00:37:44,-0.873,,,,
5417,14/12/17,01:37:44,-0.845,,,,
5418,14/12/17,02:37:44,-0.845,,,,
5419,14/12/17,03:37:44,-0.845,,,,
5420,14/12/17,04:37:44,-0.704,,,,
5421,14/12/17,05:37:44,-0.451,,,,
5422,14/12/17,06:37:44,-0.451,,,,
5423,14/12/17,07:37:44,-0.423,,,,
5424,14/12/17,08:37:44,-0.339,,,,
5425,14/12/17,09:37:44,-0.255,,,,
5426,14/12/17,10:37:44,-0.227,,,,
5427,14/12/17,11:37:44,-0.171,,,,
5428,14/12/17,12:37:44,-0.143,,,,
5429,14/12/17,13:37:44,-0.088,,,,
5430,14/12/17,14:37:44,-0.032,,,,
5431,14/12/17,15:37:44,-0.004,,,,
5432,14/12/17,16:37:44,0.024,,,,
5433,14/12/17,17:37:44,0.024,,,,
5434,14/12/17,18:37:44,0.024,,,,
5435,14/12/17,19:37:44,0.024,,,,
5436,14/12/17,20:37:44,0.024,,,,
5437,14/12/17,21:37:44,0.024,,,,
5438,14/12/17,22:37:44,0.024,,,,
5439,14/12/17,23:37:44,0.024,,,,
5440,15/12/17,00:37:44,0.024,,,,
5441,15/12/17,01:37:44,0.024,,,,
5442,15/12/17,02:37:44,0.024,,,,
5443,15/12/17,03:37:44,0.024,,,,
5444,15/12/17,04:37:44,0.024,,,,
5445,15/12/17,05:37:44,0.024,,,,
5446,15/12/17,06:37:44,0.024,,,,
5447,15/12/17,07:37:44,0.024,,,,
5448,15/12/17,08:37:44,0.024,,,,
5449,15/12/17,09:37:44,0.024,,,,
5450,15/12/17,10:37:44,0.024,,,,
5451,15/12/17,11:37:44,0.024,,,,
5452,15/12/17,12:37:44,0.051,,,,
5453,15/12/17,13:37:44,0.051,,,,
5454,15/12/17,14:37:44,0.051,,,,
5455,15/12/17,15:37:44,0.079,,,,
5456,15/12/17,16:37:44,0.163,,,,
5457,15/12/17,17:37:44,0.107,,,,
5458,15/12/17,18:37:44,0.107,,,,
5459,15/12/17,19:37:44,0.163,,,,
5460,15/12/17,20:37:44,0.079,,,,
5461,15/12/17,21:37:44,0.079,,,,
5462,15/12/17,22:37:44,0.107,,,,
5463,15/12/17,23:37:44,0.107,,,,
5464,16/12/17,00:37:44,0.024,,,,
5465,16/12/17,01:37:44,0.024,,,,
5466,16/12/17,02:37:44,0.024,,,,
5467,16/12/17,03:37:44,0.024,,,,
5468,16/12/17,04:37:44,0.024,,,,
5469,16/12/17,05:37:44,0.024,,,,
5470,16/12/17,06:37:44,-0.004,,,,
5471,16/12/17,07:37:44,-0.060,,,,
5472,16/12/17,08:37:44,-0.283,,,,
5473,16/12/17,09:37:44,-0.395,,,,
5474,16/12/17,10:37:44,-0.507,,,,
5475,16/12/17,11:37:44,-0.676,,,,
5476,16/12/17,12:37:44,-0.563,,,,
5477,16/12/17,13:37:44,-0.283,,,,
5478,16/12/17,14:37:44,-0.255,,,,
5479,16/12/17,15:37:44,-0.116,,,,
5480,16/12/17,16:37:44,-0.227,,,,
5481,16/12/17,17:37:44,-0.620,,,,
5482,16/12/17,18:37:44,-0.732,,,,
5483,16/12/17,19:37:44,-0.958,,,,
5484,16/12/17,20:37:44,-1.213,,,,
5485,16/12/17,21:37:44,-1.470,,,,
5486,16/12/17,22:37:44,-1.756,,,,
5487,16/12/17,23:37:44,-1.958,,,,
5488,17/12/17,00:37:44,-2.102,,,,
5489,17/12/17,01:37:44,-2.305,,,,
5490,17/12/17,02:37:44,-2.392,,,,
5491,17/12/17,03:37:44,-2.479,,,,
5492,17/12/17,04:37:44,-2.392,,,,
5493,17/12/17,05:37:44,-2.508,,,,
5494,17/12/17,06:37:44,-2.421,,,,
5495,17/12/17,07:37:44,-2.537,,,,
5496,17/12/17,08:37:44,-2.537,,,,
5497,17/12/17,09:37:44,-2.450,,,,
5498,17/12/17,10:37:44,-2.015,,,,
5499,17/12/17,11:37:44,-1.958,,,,
5500,17/12/17,12:37:44,-1.756,,,,
5501,17/12/17,13:37:44,-1.299,,,,
5502,17/12/17,14:37:44,-1.071,,,,
5503,17/12/17,15:37:44,-0.676,,,,
5504,17/12/17,16:37:44,-0.732,,,,
5505,17/12/17,17:37:44,-1.299,,,,
5506,17/12/17,18:37:44,-1.584,,,,
5507,17/12/17,19:37:44,-1.814,,,,
5508,17/12/17,20:37:44,-1.900,,,,
5509,17/12/17,21:37:44,-1.929,,,,
5510,17/12/17,22:37:44,-1.900,,,,
5511,17/12/17,23:37:44,-1.785,,,,
5512,18/12/17,00:37:44,-1.871,,,,
5513,18/12/17,01:37:44,-1.929,,,,
5514,18/12/17,02:37:44,-1.785,,,,
5515,18/12/17,03:37:44,-1.929,,,,
5516,18/12/17,04:37:44,-1.814,,,,
5517,18/12/17,05:37:44,-1.958,,,,
5518,18/12/17,06:37:44,-2.015,,,,
5519,18/12/17,07:37:44,-2.015,,,,
5520,18/12/17,08:37:44,-1.756,,,,
5521,18/12/17,09:37:44,-1.584,,,,
5522,18/12/17,10:37:44,-1.470,,,,
5523,18/12/17,11:37:44,-1.270,,,,
5524,18/12/17,12:37:44,-0.817,,,,
5525,18/12/17,13:37:44,-0.395,,,,
5526,18/12/17,14:37:44,-0.116,,,,
5527,18/12/17,15:37:44,-0.004,,,,
5528,18/12/17,16:37:44,-0.060,,,,
5529,18/12/17,17:37:44,-0.395,,,,
5530,18/12/17,18:37:44,-0.620,,,,
5531,18/12/17,19:37:44,-0.760,,,,
5532,18/12/17,20:37:44,-0.704,,,,
5533,18/12/17,21:37:44,-0.789,,,,
5534,18/12/17,22:37:44,-0.873,,,,
5535,18/12/17,23:37:44,-0.845,,,,
5536,19/12/17,00:37:44,-0.760,,,,
5537,19/12/17,01:37:44,-0.732,,,,
5538,19/12/17,02:37:44,-0.789,,,,
5539,19/12/17,03:37:44,-0.563,,,,
5540,19/12/17,04:37:44,-0.423,,,,
5541,19/12/17,05:37:44,-0.423,,,,
5542,19/12/17,06:37:44,-0.479,,,,
5543,19/12/17,07:37:44,-0.591,,,,
5544,19/12/17,08:37:44,-0.845,,,,
5545,19/12/17,09:37:44,-1.185,,,,
5546,19/12/17,10:37:44,-1.613,,,,
5547,19/12/17,11:37:44,-1.670,,,,
5548,19/12/17,12:37:44,-1.441,,,,
5549,19/12/17,13:37:44,-0.845,,,,
5550,19/12/17,14:37:44,-0.507,,,,
5551,19/12/17,15:37:44,-0.283,,,,
5552,19/12/17,16:37:44,-0.311,,,,
5553,19/12/17,17:37:44,-0.789,,,,
5554,19/12/17,18:37:44,-1.015,,,,
5555,19/12/17,19:37:44,-1.384,,,,
5556,19/12/17,20:37:44,-1.613,,,,
5557,19/12/17,21:37:44,-1.727,,,,
5558,19/12/17,22:37:44,-1.814,,,,
5559,19/12/17,23:37:44,-1.871,,,,
5560,20/12/17,00:37:44,-1.871,,,,
5561,20/12/17,01:37:44,-1.871,,,,
5562,20/12/17,02:37:44,-1.929,,,,
5563,20/12/17,03:37:44,-1.871,,,,
5564,20/12/17,04:37:44,-1.842,,,,
5565,20/12/17,05:37:44,-1.871,,,,
5566,20/12/17,06:37:44,-1.929,,,,
5567,20/12/17,07:37:44,-1.958,,,,
5568,20/12/17,08:37:44,-1.986,,,,
5569,20/12/17,09:37:44,-1.871,,,,
5570,20/12/17,10:37:44,-1.699,,,,
5571,20/12/17,11:37:44,-1.584,,,,
5572,20/12/17,12:37:44,-1.071,,,,
5573,20/12/17,13:37:44,-0.395,,,,
5574,20/12/17,14:37:44,-0.171,,,,
5575,20/12/17,15:37:44,-0.032,,,,
5576,20/12/17,16:37:44,-0.088,,,,
5577,20/12/17,17:37:44,-0.311,,,,
5578,20/12/17,18:37:44,-0.507,,,,
5579,20/12/17,19:37:44,-0.732,,,,
5580,20/12/17,20:37:44,-0.873,,,,
5581,20/12/17,21:37:44,-0.958,,,,
5582,20/12/17,22:37:44,-0.930,,,,
5583,20/12/17,23:37:44,-0.873,,,,
5584,21/12/17,00:37:44,-0.902,,,,
5585,21/12/17,01:37:44,-0.817,,,,
5586,21/12/17,02:37:44,-0.902,,,,
5587,21/12/17,03:37:44,-0.902,,,,
5588,21/12/17,04:37:44,-0.930,,,,
5589,21/12/17,05:37:44,-1.043,,,,
5590,21/12/17,06:37:44,-1.100,,,,
5591,21/12/17,07:37:44,-1.128,,,,
5592,21/12/17,08:37:44,-1.128,,,,
5593,21/12/17,09:37:44,-1.100,,,,
5594,21/12/17,10:37:44,-0.789,,,,
5595,21/12/17,11:37:44,-0.648,,,,
5596,21/12/17,12:37:44,-0.255,,,,
5597,21/12/17,13:37:44,0.051,,,,
5598,21/12/17,14:37:44,0.163,,,,
5599,21/12/17,15:37:44,0.218,,,,
5600,21/12/17,16:37:44,0.190,,,,
5601,21/12/17,17:37:44,-0.004,,,,
5602,21/12/17,18:37:44,-0.060,,,,
5603,21/12/17,19:37:44,-0.199,,,,
5604,21/12/17,20:37:44,-0.283,,,,
5605,21/12/17,21:37:44,-0.451,,,,
5606,21/12/17,22:37:44,-0.676,,,,
5607,21/12/17,23:37:44,-0.873,,,,
5608,22/12/17,00:37:44,-0.958,,,,
5609,22/12/17,01:37:44,-0.986,,,,
5610,22/12/17,02:37:44,-1.015,,,,
5611,22/12/17,03:37:44,-0.986,,,,
5612,22/12/17,04:37:44,-0.986,,,,
5613,22/12/17,05:37:44,-0.902,,,,
5614,22/12/17,06:37:44,-0.873,,,,
5615,22/12/17,07:37:44,-0.845,,,,
5616,22/12/17,08:37:44,-0.873,,,,
5617,22/12/17,09:37:44,-0.845,,,,
5618,22/12/17,10:37:44,-0.845,,,,
5619,22/12/17,11:37:44,-0.732,,,,
5620,22/12/17,12:37:44,-0.423,,,,
5621,22/12/17,13:37:44,0.024,,,,
5622,22/12/17,14:37:44,0.218,,,,
5623,22/12/17,15:37:44,0.356,,,,
5624,22/12/17,16:37:44,0.135,,,,
5625,22/12/17,17:37:44,-0.032,,,,
5626,22/12/17,18:37:44,-0.143,,,,
5627,22/12/17,19:37:44,-0.311,,,,
5628,22/12/17,20:37:44,-0.451,,,,
5629,22/12/17,21:37:44,-0.535,,,,
5630,22/12/17,22:37:44,-0.535,,,,
5631,22/12/17,23:37:44,-0.648,,,,
5632,23/12/17,00:37:44,-0.732,,,,
5633,23/12/17,01:37:44,-0.817,,,,
5634,23/12/17,02:37:44,-0.845,,,,
5635,23/12/17,03:37:44,-0.845,,,,
5636,23/12/17,04:37:44,-0.817,,,,
5637,23/12/17,05:37:44,-0.986,,,,
5638,23/12/17,06:37:44,-0.986,,,,
5639,23/12/17,07:37:44,-0.958,,,,
5640,23/12/17,08:37:44,-0.930,,,,
5641,23/12/17,09:37:44,-0.986,,,,
5642,23/12/17,10:37:44,-1.015,,,,
5643,23/12/17,11:37:44,-0.873,,,,
5644,23/12/17,12:37:44,-0.620,,,,
5645,23/12/17,13:37:44,-0.088,,,,
5646,23/12/17,14:37:44,0.163,,,,
5647,23/12/17,15:37:44,0.301,,,,
5648,23/12/17,16:37:44,0.051,,,,
5649,23/12/17,17:37:44,-0.227,,,,
5650,23/12/17,18:37:44,-0.535,,,,
5651,23/12/17,19:37:44,-0.760,,,,
5652,23/12/17,20:37:44,-0.845,,,,
5653,23/12/17,21:37:44,-0.958,,,,
5654,23/12/17,22:37:44,-0.986,,,,
5655,23/12/17,23:37:44,-0.958,,,,
5656,24/12/17,00:37:44,-0.902,,,,
5657,24/12/17,01:37:44,-0.817,,,,
5658,24/12/17,02:37:44,-0.902,,,,
5659,24/12/17,03:37:44,-1.043,,,,
5660,24/12/17,04:37:44,-1.071,,,,
5661,24/12/17,05:37:44,-1.100,,,,
5662,24/12/17,06:37:44,-1.185,,,,
5663,24/12/17,07:37:44,-1.299,,,,
5664,24/12/17,08:37:44,-1.356,,,,
5665,24/12/17,09:37:44,-1.356,,,,
5666,24/12/17,10:37:44,-1.242,,,,
5667,24/12/17,11:37:44,-1.157,,,,
5668,24/12/17,12:37:44,-0.845,,,,
5669,24/12/17,13:37:44,-0.255,,,,
5670,24/12/17,14:37:44,0.051,,,,
5671,24/12/17,15:37:44,0.163,,,,
5672,24/12/17,16:37:44,0.024,,,,
5673,24/12/17,17:37:44,-0.479,,,,
5674,24/12/17,18:37:44,-0.760,,,,
5675,24/12/17,19:37:44,-1.015,,,,
5676,24/12/17,20:37:44,-0.930,,,,
5677,24/12/17,21:37:44,-1.157,,,,
5678,24/12/17,22:37:44,-1.128,,,,
5679,24/12/17,23:37:44,-1.100,,,,
5680,25/12/17,00:37:44,-1.356,,,,
5681,25/12/17,01:37:44,-1.327,,,,
5682,25/12/17,02:37:44,-1.413,,,,
5683,25/12/17,03:37:44,-1.413,,,,
5684,25/12/17,04:37:44,-1.527,,,,
5685,25/12/17,05:37:44,-1.556,,,,
5686,25/12/17,06:37:44,-1.556,,,,
5687,25/12/17,07:37:44,-1.556,,,,
5688,25/12/17,08:37:44,-1.556,,,,
5689,25/12/17,09:37:44,-1.527,,,,
5690,25/12/17,10:37:44,-1.441,,,,
5691,25/12/17,11:37:44,-1.270,,,,
5692,25/12/17,12:37:44,-0.986,,,,
5693,25/12/17,13:37:44,-0.451,,,,
5694,25/12/17,14:37:44,0.163,,,,
5695,25/12/17,15:37:44,0.273,,,,
5696,25/12/17,16:37:44,-0.004,,,,
5697,25/12/17,17:37:44,-0.227,,,,
5698,25/12/17,18:37:44,-0.311,,,,
5699,25/12/17,19:37:44,-0.339,,,,
5700,25/12/17,20:37:44,-0.423,,,,
5701,25/12/17,21:37:44,-0.395,,,,
5702,25/12/17,22:37:44,-0.423,,,,
5703,25/12/17,23:37:44,-0.395,,,,
5704,26/12/17,00:37:44,-0.395,,,,
5705,26/12/17,01:37:44,-0.395,,,,
5706,26/12/17,02:37:44,-0.395,,,,
5707,26/12/17,03:37:44,-0.451,,,,
5708,26/12/17,04:37:44,-0.395,,,,
5709,26/12/17,05:37:44,-0.423,,,,
5710,26/12/17,06:37:44,-0.283,,,,
5711,26/12/17,07:37:44,-0.255,,,,
5712,26/12/17,08:37:44,-0.227,,,,
5713,26/12/17,09:37:44,-0.171,,,,
5714,26/12/17,10:37:44,-0.116,,,,
5715,26/12/17,11:37:44,-0.088,,,,
5716,26/12/17,12:37:44,-0.004,,,,
5717,26/12/17,13:37:44,0.024,,,,
5718,26/12/17,14:37:44,0.024,,,,
5719,26/12/17,15:37:44,0.024,,,,
5720,26/12/17,16:37:44,0.024,,,,
5721,26/12/17,17:37:44,0.024,,,,
5722,26/12/17,18:37:44,-0.004,,,,
5723,26/12/17,19:37:44,-0.004,,,,
5724,26/12/17,20:37:44,-0.088,,,,
5725,26/12/17,21:37:44,-0.143,,,,
5726,26/12/17,22:37:44,-0.255,,,,
5727,26/12/17,23:37:44,-0.255,,,,
5728,27/12/17,00:37:44,-0.283,,,,
5729,27/12/17,01:37:44,-0.255,,,,
5730,27/12/17,02:37:44,-0.227,,,,
5731,27/12/17,03:37:44,-0.171,,,,
5732,27/12/17,04:37:44,-0.116,,,,
5733,27/12/17,05:37:44,-0.060,,,,
5734,27/12/17,06:37:44,-0.004,,,,
5735,27/12/17,07:37:44,-0.004,,,,
5736,27/12/17,08:37:44,0.024,,,,
5737,27/12/17,09:37:44,-0.004,,,,
5738,27/12/17,10:37:44,0.024,,,,
5739,27/12/17,11:37:44,0.024,,,,
5740,27/12/17,12:37:44,0.024,,,,
5741,27/12/17,13:37:44,0.024,,,,
5742,27/12/17,14:37:44,0.024,,,,
5743,27/12/17,15:37:44,0.024,,,,
5744,27/12/17,16:37:44,0.024,,,,
5745,27/12/17,17:37:44,0.024,,,,
5746,27/12/17,18:37:44,0.024,,,,
5747,27/12/17,19:37:44,0.024,,,,
5748,27/12/17,20:37:44,0.024,,,,
5749,27/12/17,21:37:44,0.024,,,,
5750,27/12/17,22:37:44,0.024,,,,
5751,27/12/17,23:37:44,0.024,,,,
5752,28/12/17,00:37:44,0.024,,,,
5753,28/12/17,01:37:44,0.024,,,,
5754,28/12/17,02:37:44,0.024,,,,
5755,28/12/17,03:37:44,0.024,,,,
5756,28/12/17,04:37:44,0.024,,,,
5757,28/12/17,05:37:44,0.024,,,,
5758,28/12/17,06:37:44,0.024,,,,
5759,28/12/17,07:37:44,0.024,,,,
5760,28/12/17,08:37:44,0.024,,,,
5761,28/12/17,09:37:44,0.024,,,,
5762,28/12/17,10:37:44,0.024,,,,
5763,28/12/17,11:37:44,0.024,,,,
5764,28/12/17,12:37:44,0.024,,,,
5765,28/12/17,13:37:44,0.024,,,,
5766,28/12/17,14:37:44,0.024,,,,
5767,28/12/17,15:37:44,0.024,,,,
5768,28/12/17,16:37:44,0.024,,,,
5769,28/12/17,17:37:44,0.024,,,,
5770,28/12/17,18:37:44,0.024,,,,
5771,28/12/17,19:37:44,0.024,,,,
5772,28/12/17,20:37:44,0.024,,,,
5773,28/12/17,21:37:44,0.024,,,,
5774,28/12/17,22:37:44,0.024,,,,
5775,28/12/17,23:37:44,0.024,,,,
5776,29/12/17,00:37:44,0.024,,,,
5777,29/12/17,01:37:44,0.024,,,,
5778,29/12/17,02:37:44,0.024,,,,
5779,29/12/17,03:37:44,0.024,,,,
5780,29/12/17,04:37:44,0.024,,,,
5781,29/12/17,05:37:44,0.024,,,,
5782,29/12/17,06:37:44,0.024,,,,
5783,29/12/17,07:37:44,0.024,,,,
5784,29/12/17,08:37:44,0.024,,,,
5785,29/12/17,09:37:44,0.024,,,,
5786,29/12/17,10:37:44,0.024,,,,
5787,29/12/17,11:37:44,0.024,,,,
5788,29/12/17,12:37:44,0.024,,,,
5789,29/12/17,13:37:44,0.024,,,,
5790,29/12/17,14:37:44,0.024,,,,
5791,29/12/17,15:37:44,0.024,,,,
5792,29/12/17,16:37:44,0.024,,,,
5793,29/12/17,17:37:44,0.024,,,,
5794,29/12/17,18:37:44,0.024,,,,
5795,29/12/17,19:37:44,0.024,,,,
5796,29/12/17,20:37:44,0.024,,,,
5797,29/12/17,21:37:44,0.024,,,,
5798,29/12/17,22:37:44,0.024,,,,
5799,29/12/17,23:37:44,0.024,,,,
5800,30/12/17,00:37:44,0.024,,,,
5801,30/12/17,01:37:44,0.024,,,,
5802,30/12/17,02:37:44,0.024,,,,
5803,30/12/17,03:37:44,0.024,,,,
5804,30/12/17,04:37:44,0.024,,,,
5805,30/12/17,05:37:44,0.024,,,,
5806,30/12/17,06:37:44,0.024,,,,
5807,30/12/17,07:37:44,0.024,,,,
5808,30/12/17,08:37:44,0.024,,,,
5809,30/12/17,09:37:44,0.024,,,,
5810,30/12/17,10:37:44,0.024,,,,
5811,30/12/17,11:37:44,0.024,,,,
5812,30/12/17,12:37:44,0.024,,,,
5813,30/12/17,13:37:44,0.024,,,,
5814,30/12/17,14:37:44,0.024,,,,
5815,30/12/17,15:37:44,0.024,,,,
5816,30/12/17,16:37:44,0.024,,,,
5817,30/12/17,17:37:44,0.024,,,,
5818,30/12/17,18:37:44,0.024,,,,
5819,30/12/17,19:37:44,0.024,,,,
5820,30/12/17,20:37:44,0.024,,,,
5821,30/12/17,21:37:44,0.024,,,,
5822,30/12/17,22:37:44,0.024,,,,
5823,30/12/17,23:37:44,0.024,,,,
5824,31/12/17,00:37:44,0.024,,,,
5825,31/12/17,01:37:44,0.024,,,,
5826,31/12/17,02:37:44,0.024,,,,
5827,31/12/17,03:37:44,0.024,,,,
5828,31/12/17,04:37:44,0.024,,,,
5829,31/12/17,05:37:44,0.024,,,,
5830,31/12/17,06:37:44,0.024,,,,
5831,31/12/17,07:37:44,0.024,,,,
5832,31/12/17,08:37:44,0.024,,,,
5833,31/12/17,09:37:44,0.024,,,,
5834,31/12/17,10:37:44,0.024,,,,
5835,31/12/17,11:37:44,0.024,,,,
5836,31/12/17,12:37:44,0.024,,,,
5837,31/12/17,13:37:44,0.051,,,,
5838,31/12/17,14:37:44,0.051,,,,
5839,31/12/17,15:37:44,0.051,,,,
5840,31/12/17,16:37:44,0.051,,,,
5841,31/12/17,17:37:44,0.024,,,,
5842,31/12/17,18:37:44,0.024,,,,
5843,31/12/17,19:37:44,0.024,,,,
5844,31/12/17,20:37:44,0.024,,,,
5845,31/12/17,21:37:44,0.024,,,,
5846,31/12/17,22:37:44,0.024,,,,
5847,31/12/17,23:37:44,0.024,,,,
5848,01/01/18,00:37:44,0.024,,,,
5849,01/01/18,01:37:44,0.024,,,,
5850,01/01/18,02:37:44,-0.004,,,,
5851,01/01/18,03:37:44,-0.088,,,,
5852,01/01/18,04:37:44,-0.143,,,,
5853,01/01/18,05:37:44,-0.283,,,,
5854,01/01/18,06:37:44,-0.311,,,,
5855,01/01/18,07:37:44,-0.339,,,,
5856,01/01/18,08:37:44,-0.395,,,,
5857,01/01/18,09:37:44,-0.423,,,,
5858,01/01/18,10:37:44,-0.423,,,,
5859,01/01/18,11:37:44,-0.451,,,,
5860,01/01/18,12:37:44,-0.283,,,,
5861,01/01/18,13:37:44,-0.116,,,,
5862,01/01/18,14:37:44,-0.032,,,,
5863,01/01/18,15:37:44,-0.004,,,,
5864,01/01/18,16:37:44,0.024,,,,
5865,01/01/18,17:37:44,-0.116,,,,
5866,01/01/18,18:37:44,-0.255,,,,
5867,01/01/18,19:37:44,-0.339,,,,
5868,01/01/18,20:37:44,-0.339,,,,
5869,01/01/18,21:37:44,-0.395,,,,
5870,01/01/18,22:37:44,-0.283,,,,
5871,01/01/18,23:37:44,-0.255,,,,
5872,02/01/18,00:37:44,-0.283,,,,
5873,02/01/18,01:37:44,-0.283,,,,
5874,02/01/18,02:37:44,-0.311,,,,
5875,02/01/18,03:37:44,-0.311,,,,
5876,02/01/18,04:37:44,-0.479,,,,
5877,02/01/18,05:37:44,-0.535,,,,
5878,02/01/18,06:37:44,-0.760,,,,
5879,02/01/18,07:37:44,-0.873,,,,
5880,02/01/18,08:37:44,-0.873,,,,
5881,02/01/18,09:37:44,-0.902,,,,
5882,02/01/18,10:37:44,-0.845,,,,
5883,02/01/18,11:37:44,-0.789,,,,
5884,02/01/18,12:37:44,-0.507,,,,
