Date,Time,Temp (°C)  #9695077,Coupler Detached  #9695077,Bad Battery  #9695077,Coupler Attached  #9695077,Host Connected  #9695077,End Of File  #9695077
26/04/18,11:55:01,6.737,,,,,
26/04/18,12:55:01,6.788,,,,,
26/04/18,13:55:01,6.889,,,,,
26/04/18,14:55:01,7.041,,,,,
26/04/18,15:55:01,7.116,,,,,
26/04/18,16:55:01,6.889,,,,,
26/04/18,17:55:01,7.192,,,,,
26/04/18,18:55:01,6.813,,,,,
26/04/18,19:55:01,6.763,,,,,
26/04/18,20:55:01,6.712,,,,,
26/04/18,21:55:01,6.687,,,,,
26/04/18,22:55:01,6.661,,,,,
26/04/18,23:55:01,6.636,,,,,
27/04/18,00:55:01,6.636,,,,,
27/04/18,01:55:01,6.636,,,,,
27/04/18,02:55:01,6.661,,,,,
27/04/18,03:55:01,6.661,,,,,
27/04/18,04:55:01,6.611,,,,,
27/04/18,05:55:01,6.636,,,,,
27/04/18,06:55:01,6.636,,,,,
27/04/18,07:55:01,6.611,,,,,
27/04/18,08:55:01,6.636,,,,,
27/04/18,09:55:01,6.661,,,,,
27/04/18,10:55:01,6.788,,,,,
27/04/18,11:55:01,7.041,,,,,
27/04/18,12:55:01,7.217,,,,,
27/04/18,13:55:01,7.091,,,,,
27/04/18,14:55:01,6.940,,,,,
27/04/18,15:55:01,6.965,,,,,
27/04/18,16:55:01,6.864,,,,,
27/04/18,17:55:01,6.687,,,,,
27/04/18,18:55:01,6.687,,,,,
27/04/18,19:55:01,6.687,,,,,
27/04/18,20:55:01,6.661,,,,,
27/04/18,21:55:01,6.636,,,,,
27/04/18,22:55:01,6.585,,,,,
27/04/18,23:55:01,6.560,,,,,
28/04/18,00:55:01,6.535,,,,,
28/04/18,01:55:01,6.509,,,,,
28/04/18,02:55:01,6.484,,,,,
28/04/18,03:55:01,6.433,,,,,
28/04/18,04:55:01,6.408,,,,,
28/04/18,05:55:01,6.408,,,,,
28/04/18,06:55:01,6.408,,,,,
28/04/18,07:55:01,6.408,,,,,
28/04/18,08:55:01,6.458,,,,,
28/04/18,09:55:01,6.458,,,,,
28/04/18,10:55:01,6.636,,,,,
28/04/18,11:55:01,6.839,,,,,
28/04/18,12:55:01,7.015,,,,,
28/04/18,13:55:01,7.142,,,,,
28/04/18,14:55:01,7.242,,,,,
28/04/18,15:55:01,7.268,,,,,
28/04/18,16:55:01,7.217,,,,,
28/04/18,17:55:01,7.167,,,,,
28/04/18,18:55:01,7.091,,,,,
28/04/18,19:55:01,6.737,,,,,
28/04/18,20:55:01,6.585,,,,,
28/04/18,21:55:01,6.458,,,,,
28/04/18,22:55:01,6.458,,,,,
28/04/18,23:55:01,6.458,,,,,
29/04/18,00:55:01,6.408,,,,,
29/04/18,01:55:01,6.535,,,,,
29/04/18,02:55:01,6.458,,,,,
29/04/18,03:55:01,6.484,,,,,
29/04/18,04:55:01,6.458,,,,,
29/04/18,05:55:01,6.382,,,,,
29/04/18,06:55:01,6.408,,,,,
29/04/18,07:55:01,6.281,,,,,
29/04/18,08:55:01,6.357,,,,,
29/04/18,09:55:01,6.509,,,,,
29/04/18,10:55:01,6.611,,,,,
29/04/18,11:55:01,6.661,,,,,
29/04/18,12:55:01,6.687,,,,,
29/04/18,13:55:01,6.813,,,,,
29/04/18,14:55:01,6.712,,,,,
29/04/18,15:55:01,6.788,,,,,
29/04/18,16:55:01,6.839,,,,,
29/04/18,17:55:01,6.889,,,,,
29/04/18,18:55:01,6.737,,,,,
29/04/18,19:55:01,6.585,,,,,
29/04/18,20:55:01,6.509,,,,,
29/04/18,21:55:01,6.458,,,,,
29/04/18,22:55:01,6.458,,,,,
29/04/18,23:55:01,6.484,,,,,
30/04/18,00:55:01,6.484,,,,,
30/04/18,01:55:01,6.458,,,,,
30/04/18,02:55:01,6.433,,,,,
30/04/18,03:55:01,6.433,,,,,
30/04/18,04:55:01,6.382,,,,,
30/04/18,05:55:01,6.408,,,,,
30/04/18,06:55:01,6.484,,,,,
30/04/18,07:55:01,6.484,,,,,
30/04/18,08:55:01,6.484,,,,,
30/04/18,09:55:01,6.636,,,,,
30/04/18,10:55:01,6.712,,,,,
30/04/18,11:55:01,6.864,,,,,
30/04/18,12:55:01,6.889,,,,,
30/04/18,13:55:01,6.889,,,,,
30/04/18,14:55:01,6.839,,,,,
30/04/18,15:55:01,7.015,,,,,
30/04/18,16:55:01,6.965,,,,,
30/04/18,17:55:01,6.763,,,,,
30/04/18,18:55:01,6.661,,,,,
30/04/18,19:55:01,6.585,,,,,
30/04/18,20:55:01,6.535,,,,,
30/04/18,21:55:01,6.560,,,,,
30/04/18,22:55:01,6.535,,,,,
30/04/18,23:55:01,6.560,,,,,
01/05/18,00:55:01,6.535,,,,,
01/05/18,01:55:01,6.535,,,,,
01/05/18,02:55:01,6.535,,,,,
01/05/18,03:55:01,6.535,,,,,
01/05/18,04:55:01,6.458,,,,,
01/05/18,05:55:01,6.433,,,,,
01/05/18,06:55:01,6.433,,,,,
01/05/18,07:55:01,6.433,,,,,
01/05/18,08:55:01,6.458,,,,,
01/05/18,09:55:01,6.535,,,,,
01/05/18,10:55:01,6.687,,,,,
01/05/18,11:55:01,6.813,,,,,
01/05/18,12:55:01,6.813,,,,,
01/05/18,13:55:01,6.839,,,,,
01/05/18,14:55:01,6.864,,,,,
01/05/18,15:55:01,6.306,,,,,
01/05/18,16:55:01,6.687,,,,,
01/05/18,17:55:01,6.864,,,,,
01/05/18,18:55:01,6.965,,,,,
01/05/18,19:55:01,6.636,,,,,
01/05/18,20:55:01,6.535,,,,,
01/05/18,21:55:01,6.509,,,,,
01/05/18,22:55:01,6.458,,,,,
01/05/18,23:55:01,6.458,,,,,
02/05/18,00:55:01,6.408,,,,,
02/05/18,01:55:01,6.408,,,,,
02/05/18,02:55:01,6.408,,,,,
02/05/18,03:55:01,6.382,,,,,
02/05/18,04:55:01,6.408,,,,,
02/05/18,05:55:01,6.382,,,,,
02/05/18,06:55:01,6.382,,,,,
02/05/18,07:55:01,6.382,,,,,
02/05/18,08:55:01,6.408,,,,,
02/05/18,09:55:01,6.509,,,,,
02/05/18,10:55:01,6.687,,,,,
02/05/18,11:55:01,6.889,,,,,
02/05/18,12:55:01,6.965,,,,,
02/05/18,13:55:01,7.142,,,,,
02/05/18,14:55:01,7.268,,,,,
02/05/18,15:55:01,7.116,,,,,
02/05/18,16:55:01,6.763,,,,,
02/05/18,17:55:01,6.839,,,,,
02/05/18,18:55:01,6.687,,,,,
02/05/18,19:55:01,6.611,,,,,
02/05/18,20:55:01,6.585,,,,,
02/05/18,21:55:01,6.560,,,,,
02/05/18,22:55:01,6.560,,,,,
02/05/18,23:55:01,6.560,,,,,
03/05/18,00:55:01,6.509,,,,,
03/05/18,01:55:01,6.484,,,,,
03/05/18,02:55:01,6.484,,,,,
03/05/18,03:55:01,6.484,,,,,
03/05/18,04:55:01,6.484,,,,,
03/05/18,05:55:01,6.458,,,,,
03/05/18,06:55:01,6.458,,,,,
03/05/18,07:55:01,6.458,,,,,
03/05/18,08:55:01,6.484,,,,,
03/05/18,09:55:01,6.560,,,,,
03/05/18,10:55:01,6.712,,,,,
03/05/18,11:55:01,6.864,,,,,
03/05/18,12:55:01,6.965,,,,,
03/05/18,13:55:01,7.268,,,,,
03/05/18,14:55:01,7.015,,,,,
03/05/18,15:55:01,7.091,,,,,
03/05/18,16:55:01,6.889,,,,,
03/05/18,17:55:01,6.763,,,,,
03/05/18,18:55:01,6.687,,,,,
03/05/18,19:55:01,6.636,,,,,
03/05/18,20:55:01,6.611,,,,,
03/05/18,21:55:01,6.509,,,,,
03/05/18,22:55:01,6.585,,,,,
03/05/18,23:55:01,6.585,,,,,
04/05/18,00:55:01,6.560,,,,,
04/05/18,01:55:01,6.560,,,,,
04/05/18,02:55:01,6.560,,,,,
04/05/18,03:55:01,6.509,,,,,
04/05/18,04:55:01,6.484,,,,,
04/05/18,05:55:01,6.484,,,,,
04/05/18,06:55:01,6.509,,,,,
04/05/18,07:55:01,6.560,,,,,
04/05/18,08:55:01,6.560,,,,,
04/05/18,09:55:01,6.687,,,,,
04/05/18,10:55:01,6.813,,,,,
04/05/18,11:55:01,7.066,,,,,
04/05/18,12:55:01,6.484,,,,,
04/05/18,13:55:01,6.585,,,,,
04/05/18,14:55:01,6.661,,,,,
04/05/18,15:55:01,7.116,,,,,
04/05/18,16:55:01,6.965,,,,,
04/05/18,17:55:01,7.091,,,,,
04/05/18,18:55:01,7.066,,,,,
04/05/18,19:55:01,6.712,,,,,
04/05/18,20:55:01,6.636,,,,,
04/05/18,21:55:01,6.611,,,,,
04/05/18,22:55:01,6.585,,,,,
04/05/18,23:55:01,6.535,,,,,
05/05/18,00:55:01,6.509,,,,,
05/05/18,01:55:01,6.509,,,,,
05/05/18,02:55:01,6.484,,,,,
05/05/18,03:55:01,6.484,,,,,
05/05/18,04:55:01,6.458,,,,,
05/05/18,05:55:01,6.484,,,,,
05/05/18,06:55:01,6.509,,,,,
05/05/18,07:55:01,6.535,,,,,
05/05/18,08:55:01,6.661,,,,,
05/05/18,09:55:01,6.687,,,,,
05/05/18,10:55:01,6.788,,,,,
05/05/18,11:55:01,6.864,,,,,
05/05/18,12:55:01,6.864,,,,,
05/05/18,13:55:01,6.839,,,,,
05/05/18,14:55:01,6.864,,,,,
05/05/18,15:55:01,7.167,,,,,
05/05/18,16:55:01,6.813,,,,,
05/05/18,17:55:01,6.509,,,,,
05/05/18,18:55:01,6.687,,,,,
05/05/18,19:55:01,6.889,,,,,
05/05/18,20:55:01,6.636,,,,,
05/05/18,21:55:01,6.560,,,,,
05/05/18,22:55:01,6.535,,,,,
05/05/18,23:55:01,6.509,,,,,
06/05/18,00:55:01,6.509,,,,,
06/05/18,01:55:01,6.484,,,,,
06/05/18,02:55:01,6.484,,,,,
06/05/18,03:55:01,6.484,,,,,
06/05/18,04:55:01,6.484,,,,,
06/05/18,05:55:01,6.458,,,,,
06/05/18,06:55:01,6.458,,,,,
06/05/18,07:55:01,6.509,,,,,
06/05/18,08:55:01,6.636,,,,,
06/05/18,09:55:01,6.611,,,,,
06/05/18,10:55:01,6.864,,,,,
06/05/18,11:55:01,6.763,,,,,
06/05/18,12:55:01,6.839,,,,,
06/05/18,13:55:01,6.813,,,,,
06/05/18,14:55:01,6.712,,,,,
06/05/18,15:55:01,6.585,,,,,
06/05/18,16:55:01,6.813,,,,,
06/05/18,17:55:01,6.914,,,,,
06/05/18,18:55:01,6.712,,,,,
06/05/18,19:55:01,6.990,,,,,
06/05/18,20:55:01,6.611,,,,,
06/05/18,21:55:01,6.535,,,,,
06/05/18,22:55:01,6.509,,,,,
06/05/18,23:55:01,6.509,,,,,
07/05/18,00:55:01,6.535,,,,,
07/05/18,01:55:01,6.509,,,,,
07/05/18,02:55:01,6.484,,,,,
07/05/18,03:55:01,6.509,,,,,
07/05/18,04:55:01,6.484,,,,,
07/05/18,05:55:01,6.458,,,,,
07/05/18,06:55:01,6.484,,,,,
07/05/18,07:55:01,6.535,,,,,
07/05/18,08:55:01,6.585,,,,,
07/05/18,09:55:01,6.636,,,,,
07/05/18,10:55:01,6.737,,,,,
07/05/18,11:55:01,6.864,,,,,
07/05/18,12:55:01,7.268,,,,,
07/05/18,13:55:01,7.242,,,,,
07/05/18,14:55:01,6.889,,,,,
07/05/18,15:55:01,6.839,,,,,
07/05/18,16:55:01,7.192,,,,,
07/05/18,17:55:01,6.839,,,,,
07/05/18,18:55:01,6.788,,,,,
07/05/18,19:55:01,6.712,,,,,
07/05/18,20:55:01,6.585,,,,,
07/05/18,21:55:01,6.585,,,,,
07/05/18,22:55:01,6.611,,,,,
07/05/18,23:55:01,6.611,,,,,
08/05/18,00:55:01,6.535,,,,,
08/05/18,01:55:01,6.535,,,,,
08/05/18,02:55:01,6.509,,,,,
08/05/18,03:55:01,6.509,,,,,
08/05/18,04:55:01,6.509,,,,,
08/05/18,05:55:01,6.535,,,,,
08/05/18,06:55:01,6.535,,,,,
08/05/18,07:55:01,6.484,,,,,
08/05/18,08:55:01,6.535,,,,,
08/05/18,09:55:01,6.661,,,,,
08/05/18,10:55:01,6.889,,,,,
08/05/18,11:55:01,7.066,,,,,
08/05/18,12:55:01,7.293,,,,,
08/05/18,13:55:01,7.015,,,,,
08/05/18,14:55:01,7.041,,,,,
08/05/18,15:55:01,6.990,,,,,
08/05/18,16:55:01,6.763,,,,,
08/05/18,17:55:01,7.242,,,,,
08/05/18,18:55:01,6.737,,,,,
08/05/18,19:55:01,6.712,,,,,
08/05/18,20:55:01,6.611,,,,,
08/05/18,21:55:01,6.585,,,,,
08/05/18,22:55:01,6.585,,,,,
08/05/18,23:55:01,6.560,,,,,
09/05/18,00:55:01,6.560,,,,,
09/05/18,01:55:01,6.585,,,,,
09/05/18,02:55:01,6.560,,,,,
09/05/18,03:55:01,6.535,,,,,
09/05/18,04:55:01,6.509,,,,,
09/05/18,05:55:01,6.484,,,,,
09/05/18,06:55:01,6.458,,,,,
09/05/18,07:55:01,6.484,,,,,
09/05/18,08:55:01,6.535,,,,,
09/05/18,09:55:01,6.611,,,,,
09/05/18,10:55:01,6.712,,,,,
09/05/18,11:55:01,6.813,,,,,
09/05/18,12:55:01,6.839,,,,,
09/05/18,13:55:01,7.318,,,,,
09/05/18,14:55:01,7.419,,,,,
09/05/18,15:55:01,7.368,,,,,
09/05/18,16:55:01,6.889,,,,,
09/05/18,17:55:01,6.788,,,,,
09/05/18,18:55:01,6.712,,,,,
09/05/18,19:55:01,6.712,,,,,
09/05/18,20:55:01,6.661,,,,,
09/05/18,21:55:01,6.535,,,,,
09/05/18,22:55:01,6.509,,,,,
09/05/18,23:55:01,6.484,,,,,
10/05/18,00:55:01,6.484,,,,,
10/05/18,01:55:01,6.484,,,,,
10/05/18,02:55:01,6.458,,,,,
10/05/18,03:55:01,6.408,,,,,
10/05/18,04:55:01,6.408,,,,,
10/05/18,05:55:01,6.458,,,,,
10/05/18,06:55:01,6.458,,,,,
10/05/18,07:55:01,6.535,,,,,
10/05/18,08:55:01,6.687,,,,,
10/05/18,09:55:01,6.864,,,,,
10/05/18,10:55:01,6.940,,,,,
10/05/18,11:55:01,7.268,,,,,
10/05/18,12:55:01,7.066,,,,,
10/05/18,13:55:01,7.192,,,,,
10/05/18,14:55:01,7.393,,,,,
10/05/18,15:55:01,7.318,,,,,
10/05/18,16:55:01,7.268,,,,,
10/05/18,17:55:01,7.041,,,,,
10/05/18,18:55:01,6.839,,,,,
10/05/18,19:55:01,6.788,,,,,
10/05/18,20:55:01,6.712,,,,,
10/05/18,21:55:01,6.535,,,,,
10/05/18,22:55:01,6.484,,,,,
10/05/18,23:55:01,6.433,,,,,
11/05/18,00:55:01,6.408,,,,,
11/05/18,01:55:01,6.408,,,,,
11/05/18,02:55:01,6.408,,,,,
11/05/18,03:55:01,6.357,,,,,
11/05/18,04:55:01,6.357,,,,,
11/05/18,05:55:01,6.331,,,,,
11/05/18,06:55:01,6.357,,,,,
11/05/18,07:55:01,6.382,,,,,
11/05/18,08:55:01,6.408,,,,,
11/05/18,09:55:01,6.560,,,,,
11/05/18,10:55:01,6.864,,,,,
11/05/18,11:55:01,7.192,,,,,
11/05/18,12:55:01,7.494,,,,,
11/05/18,13:55:01,7.720,,,,,
11/05/18,14:55:01,7.670,,,,,
11/05/18,15:55:01,7.770,,,,,
11/05/18,16:55:01,7.745,,,,,
11/05/18,17:55:01,7.469,,,,,
11/05/18,18:55:01,7.494,,,,,
11/05/18,19:55:01,7.091,,,,,
11/05/18,20:55:01,6.687,,,,,
11/05/18,21:55:01,6.535,,,,,
11/05/18,22:55:01,6.484,,,,,
11/05/18,23:55:01,6.458,,,,,
12/05/18,00:55:01,6.331,,,,,
12/05/18,01:55:01,6.306,,,,,
12/05/18,02:55:01,6.306,,,,,
12/05/18,03:55:01,6.331,,,,,
12/05/18,04:55:01,6.331,,,,,
12/05/18,05:55:01,6.331,,,,,
12/05/18,06:55:01,6.306,,,,,
12/05/18,07:55:01,6.255,,,,,
12/05/18,08:55:01,6.331,,,,,
12/05/18,09:55:01,6.433,,,,,
12/05/18,10:55:01,6.839,,,,,
12/05/18,11:55:01,7.041,,,,,
12/05/18,12:55:01,7.268,,,,,
12/05/18,13:55:01,7.494,,,,,
12/05/18,14:55:01,7.393,,,,,
12/05/18,15:55:01,7.770,,,,,
12/05/18,16:55:01,7.720,,,,,
12/05/18,17:55:01,7.670,,,,,
12/05/18,18:55:01,7.293,,,,,
12/05/18,19:55:01,6.661,,,,,
12/05/18,20:55:01,6.535,,,,,
12/05/18,21:55:01,6.458,,,,,
12/05/18,22:55:01,6.458,,,,,
12/05/18,23:55:01,6.408,,,,,
13/05/18,00:55:01,6.331,,,,,
13/05/18,01:55:01,6.306,,,,,
13/05/18,02:55:01,6.255,,,,,
13/05/18,03:55:01,6.306,,,,,
13/05/18,04:55:01,6.281,,,,,
13/05/18,05:55:01,6.230,,,,,
13/05/18,06:55:01,6.281,,,,,
13/05/18,07:55:01,6.357,,,,,
13/05/18,08:55:01,6.535,,,,,
13/05/18,09:55:01,6.661,,,,,
13/05/18,10:55:01,6.813,,,,,
13/05/18,11:55:01,7.015,,,,,
13/05/18,12:55:01,7.217,,,,,
13/05/18,13:55:01,7.318,,,,,
13/05/18,14:55:01,7.494,,,,,
13/05/18,15:55:01,7.419,,,,,
13/05/18,16:55:01,7.167,,,,,
13/05/18,17:55:01,7.242,,,,,
13/05/18,18:55:01,7.167,,,,,
13/05/18,19:55:01,7.116,,,,,
13/05/18,20:55:01,6.560,,,,,
13/05/18,21:55:01,6.433,,,,,
13/05/18,22:55:01,6.382,,,,,
13/05/18,23:55:01,6.331,,,,,
14/05/18,00:55:01,6.357,,,,,
14/05/18,01:55:01,6.357,,,,,
14/05/18,02:55:01,6.331,,,,,
14/05/18,03:55:01,6.357,,,,,
14/05/18,04:55:01,6.331,,,,,
14/05/18,05:55:01,6.357,,,,,
14/05/18,06:55:01,6.331,,,,,
14/05/18,07:55:01,6.357,,,,,
14/05/18,08:55:01,6.408,,,,,
14/05/18,09:55:01,6.535,,,,,
14/05/18,10:55:01,6.788,,,,,
14/05/18,11:55:01,7.015,,,,,
14/05/18,12:55:01,7.217,,,,,
14/05/18,13:55:01,7.393,,,,,
14/05/18,14:55:01,7.569,,,,,
14/05/18,15:55:01,7.444,,,,,
14/05/18,16:55:01,6.712,,,,,
14/05/18,17:55:01,6.763,,,,,
14/05/18,18:55:01,6.712,,,,,
14/05/18,19:55:01,6.661,,,,,
14/05/18,20:55:01,6.585,,,,,
14/05/18,21:55:01,6.458,,,,,
14/05/18,22:55:01,6.408,,,,,
14/05/18,23:55:01,6.408,,,,,
15/05/18,00:55:01,6.382,,,,,
15/05/18,01:55:01,6.382,,,,,
15/05/18,02:55:01,6.357,,,,,
15/05/18,03:55:01,6.331,,,,,
15/05/18,04:55:01,6.331,,,,,
15/05/18,05:55:01,6.331,,,,,
15/05/18,06:55:01,6.357,,,,,
15/05/18,07:55:01,6.357,,,,,
15/05/18,08:55:01,6.408,,,,,
15/05/18,09:55:01,6.535,,,,,
15/05/18,10:55:01,6.712,,,,,
15/05/18,11:55:01,6.763,,,,,
15/05/18,12:55:01,6.763,,,,,
15/05/18,13:55:01,6.940,,,,,
15/05/18,14:55:01,7.268,,,,,
15/05/18,15:55:01,7.268,,,,,
15/05/18,16:55:01,7.041,,,,,
15/05/18,17:55:01,6.864,,,,,
15/05/18,18:55:01,6.763,,,,,
15/05/18,19:55:01,6.636,,,,,
15/05/18,20:55:01,6.585,,,,,
15/05/18,21:55:01,6.535,,,,,
15/05/18,22:55:01,6.458,,,,,
15/05/18,23:55:01,6.408,,,,,
16/05/18,00:55:01,6.408,,,,,
16/05/18,01:55:01,6.408,,,,,
16/05/18,02:55:01,6.357,,,,,
16/05/18,03:55:01,6.382,,,,,
16/05/18,04:55:01,6.357,,,,,
16/05/18,05:55:01,6.382,,,,,
16/05/18,06:55:01,6.357,,,,,
16/05/18,07:55:01,6.382,,,,,
16/05/18,08:55:01,6.433,,,,,
16/05/18,09:55:01,6.535,,,,,
16/05/18,10:55:01,6.788,,,,,
16/05/18,11:55:01,6.839,,,,,
16/05/18,12:55:01,7.268,,,,,
16/05/18,13:55:01,7.015,,,,,
16/05/18,14:55:01,7.015,,,,,
16/05/18,15:55:01,6.965,,,,,
16/05/18,16:55:01,7.091,,,,,
16/05/18,17:55:01,7.444,,,,,
16/05/18,18:55:01,7.268,,,,,
16/05/18,19:55:01,7.066,,,,,
16/05/18,20:55:01,6.611,,,,,
16/05/18,21:55:01,6.484,,,,,
16/05/18,22:55:01,6.433,,,,,
16/05/18,23:55:01,6.408,,,,,
17/05/18,00:55:01,6.382,,,,,
17/05/18,01:55:01,6.382,,,,,
17/05/18,02:55:01,6.408,,,,,
17/05/18,03:55:01,6.382,,,,,
17/05/18,04:55:01,6.382,,,,,
17/05/18,05:55:01,6.357,,,,,
17/05/18,06:55:01,6.357,,,,,
17/05/18,07:55:01,6.408,,,,,
17/05/18,08:55:01,6.433,,,,,
17/05/18,09:55:01,6.560,,,,,
17/05/18,10:55:01,6.763,,,,,
17/05/18,11:55:01,6.965,,,,,
17/05/18,12:55:01,6.839,,,,,
17/05/18,13:55:01,6.940,,,,,
17/05/18,14:55:01,6.788,,,,,
17/05/18,15:55:01,6.813,,,,,
17/05/18,16:55:01,6.763,,,,,
17/05/18,17:55:01,6.813,,,,,
17/05/18,18:55:01,6.636,,,,,
17/05/18,19:55:01,6.611,,,,,
17/05/18,20:55:01,6.560,,,,,
17/05/18,21:55:01,6.509,,,,,
17/05/18,22:55:01,6.509,,,,,
17/05/18,23:55:01,6.458,,,,,
18/05/18,00:55:01,6.408,,,,,
18/05/18,01:55:01,6.408,,,,,
18/05/18,02:55:01,6.382,,,,,
18/05/18,03:55:01,6.382,,,,,
18/05/18,04:55:01,6.408,,,,,
18/05/18,05:55:01,6.382,,,,,
18/05/18,06:55:01,6.357,,,,,
18/05/18,07:55:01,6.357,,,,,
18/05/18,08:55:01,6.458,,,,,
18/05/18,09:55:01,6.535,,,,,
18/05/18,10:55:01,6.611,,,,,
18/05/18,11:55:01,6.661,,,,,
18/05/18,12:55:01,7.015,,,,,
18/05/18,13:55:01,6.864,,,,,
18/05/18,14:55:01,6.788,,,,,
18/05/18,15:55:01,6.763,,,,,
18/05/18,16:55:01,6.914,,,,,
18/05/18,17:55:01,6.763,,,,,
18/05/18,18:55:01,6.813,,,,,
18/05/18,19:55:01,6.611,,,,,
18/05/18,20:55:01,6.535,,,,,
18/05/18,21:55:01,6.535,,,,,
18/05/18,22:55:01,6.509,,,,,
18/05/18,23:55:01,6.484,,,,,
19/05/18,00:55:01,6.458,,,,,
19/05/18,01:55:01,6.484,,,,,
19/05/18,02:55:01,6.408,,,,,
19/05/18,03:55:01,6.382,,,,,
19/05/18,04:55:01,6.357,,,,,
19/05/18,05:55:01,6.357,,,,,
19/05/18,06:55:01,6.331,,,,,
19/05/18,07:55:01,6.408,,,,,
19/05/18,08:55:01,6.408,,,,,
19/05/18,09:55:01,6.611,,,,,
19/05/18,10:55:01,6.813,,,,,
19/05/18,11:55:01,6.737,,,,,
19/05/18,12:55:01,6.737,,,,,
19/05/18,13:55:01,6.914,,,,,
19/05/18,14:55:01,7.343,,,,,
19/05/18,15:55:01,7.192,,,,,
19/05/18,16:55:01,7.217,,,,,
19/05/18,17:55:01,7.192,,,,,
19/05/18,18:55:01,6.914,,,,,
19/05/18,19:55:01,6.636,,,,,
19/05/18,20:55:01,6.585,,,,,
19/05/18,21:55:01,6.535,,,,,
19/05/18,22:55:01,6.458,,,,,
19/05/18,23:55:01,6.509,,,,,
20/05/18,00:55:01,6.535,,,,,
20/05/18,01:55:01,6.484,,,,,
20/05/18,02:55:01,6.408,,,,,
20/05/18,03:55:01,6.382,,,,,
20/05/18,04:55:01,6.433,,,,,
20/05/18,05:55:01,6.433,,,,,
20/05/18,06:55:01,6.357,,,,,
20/05/18,07:55:01,6.484,,,,,
20/05/18,08:55:01,6.535,,,,,
20/05/18,09:55:01,6.611,,,,,
20/05/18,10:55:01,6.788,,,,,
20/05/18,11:55:01,6.737,,,,,
20/05/18,12:55:01,7.116,,,,,
20/05/18,13:55:01,6.763,,,,,
20/05/18,14:55:01,6.687,,,,,
20/05/18,15:55:01,6.661,,,,,
20/05/18,16:55:01,6.560,,,,,
20/05/18,17:55:01,6.585,,,,,
20/05/18,18:55:01,6.611,,,,,
20/05/18,19:55:01,6.560,,,,,
20/05/18,20:55:01,6.535,,,,,
20/05/18,21:55:01,6.509,,,,,
20/05/18,22:55:01,6.509,,,,,
20/05/18,23:55:01,6.484,,,,,
21/05/18,00:55:01,6.408,,,,,
21/05/18,01:55:01,6.408,,,,,
21/05/18,02:55:01,6.357,,,,,
21/05/18,03:55:01,6.357,,,,,
21/05/18,04:55:01,6.382,,,,,
21/05/18,05:55:01,6.433,,,,,
21/05/18,06:55:01,6.458,,,,,
21/05/18,07:55:01,6.484,,,,,
21/05/18,08:55:01,6.484,,,,,
21/05/18,09:55:01,6.636,,,,,
21/05/18,10:55:01,6.661,,,,,
21/05/18,11:55:01,6.712,,,,,
21/05/18,12:55:01,6.813,,,,,
21/05/18,13:55:01,6.687,,,,,
21/05/18,14:55:01,6.965,,,,,
21/05/18,15:55:01,6.965,,,,,
21/05/18,16:55:01,6.737,,,,,
21/05/18,17:55:01,6.813,,,,,
21/05/18,18:55:01,6.788,,,,,
21/05/18,19:55:01,6.661,,,,,
21/05/18,20:55:01,6.560,,,,,
21/05/18,21:55:01,6.509,,,,,
21/05/18,22:55:01,6.509,,,,,
21/05/18,23:55:01,6.408,,,,,
22/05/18,00:55:01,6.382,,,,,
22/05/18,01:55:01,6.357,,,,,
22/05/18,02:55:01,6.331,,,,,
22/05/18,03:55:01,6.331,,,,,
22/05/18,04:55:01,6.357,,,,,
22/05/18,05:55:01,6.306,,,,,
22/05/18,06:55:01,6.306,,,,,
22/05/18,07:55:01,6.357,,,,,
22/05/18,08:55:01,6.408,,,,,
22/05/18,09:55:01,6.560,,,,,
22/05/18,10:55:01,6.839,,,,,
22/05/18,11:55:01,7.116,,,,,
22/05/18,12:55:01,6.940,,,,,
22/05/18,13:55:01,6.940,,,,,
22/05/18,14:55:01,7.015,,,,,
22/05/18,15:55:01,7.393,,,,,
22/05/18,16:55:01,6.965,,,,,
22/05/18,17:55:01,6.914,,,,,
22/05/18,18:55:01,6.737,,,,,
22/05/18,19:55:01,6.661,,,,,
22/05/18,20:55:01,6.611,,,,,
22/05/18,21:55:01,6.560,,,,,
22/05/18,22:55:01,6.535,,,,,
22/05/18,23:55:01,6.458,,,,,
23/05/18,00:55:01,6.433,,,,,
23/05/18,01:55:01,6.408,,,,,
23/05/18,02:55:01,6.408,,,,,
23/05/18,03:55:01,6.331,,,,,
23/05/18,04:55:01,6.408,,,,,
23/05/18,05:55:01,6.382,,,,,
23/05/18,06:55:01,6.382,,,,,
23/05/18,07:55:01,6.382,,,,,
23/05/18,08:55:01,6.509,,,,,
23/05/18,09:55:01,6.636,,,,,
23/05/18,10:55:01,6.864,,,,,
23/05/18,11:55:01,6.914,,,,,
23/05/18,12:55:01,6.914,,,,,
23/05/18,13:55:01,7.419,,,,,
23/05/18,14:55:01,7.820,,,,,
23/05/18,15:55:01,7.770,,,,,
23/05/18,16:55:01,7.770,,,,,
23/05/18,17:55:01,7.670,,,,,
23/05/18,18:55:01,7.192,,,,,
23/05/18,19:55:01,6.914,,,,,
23/05/18,20:55:01,6.636,,,,,
23/05/18,21:55:01,6.509,,,,,
23/05/18,22:55:01,6.509,,,,,
23/05/18,23:55:01,6.509,,,,,
24/05/18,00:55:01,6.484,,,,,
